발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
3051,홍성군,3406,0,720,956,266,249,0,519,2601,4576,0,0,충청남도,298,2023,14,0,410,222,0,533,0,0,은하면,6752,1499,0,0,0,0,2629,1,0,113,804,1,0,242,1093,143,713,473,0,465,1383,984,161,1272,0,56
3026,홍성군,5905,0,399,924,400,261,0,346,1628,5282,0,0,충청남도,445,2023,39,0,382,154,0,494,0,0,장곡면,5021,412,0,0,0,0,1756,0,0,249,1014,0,0,194,571,72,363,290,0,426,1357,759,205,1217,0,45
2370,홍성군,4132,0,478,2327,228,395,0,378,1652,2964,0,0,충청남도,580,2023,59,0,500,338,0,375,0,0,홍동면,5405,60,0,0,0,0,2297,0,0,379,4223,0,0,211,613,101,369,348,0,289,1557,1631,293,2412,0,8
12730,홍성군,13319,0,7515,8409,2836,6370,0,5453,9754,22628,4190,0,충청남도,3714,2023,5152,0,6207,2774,0,3510,0,625,홍북읍,26753,2783,0,0,0,0,7330,3021,0,5477,11077,1067,0,3110,7744,5136,4539,2878,0,3926,9404,13174,3188,9125,0,248
71944,홍성군,57564,0,23515,59248,18217,29345,0,18973,67268,63221,17,0,충청남도,11378,2023,23875,0,24450,8896,0,16639,0,2043,홍성읍,56691,5488,0,0,0,0,63745,7598,0,27579,80615,5165,8,18776,50810,20789,17806,15722,0,15379,65043,57940,18429,65133,0,226
21041,계룡시,21266,0,32533,31190,18342,48832,1967,30144,33541,21128,10508,0,충청남도,23568,2024,16236,0,34933,18692,1420,23904,0,14642,금암동,31012,8706,0,524,0,0,21195,16010,0,17122,46865,15051,5204,18837,27293,14221,29262,19261,0,23496,25889,31246,19864,36993,0,3614
25291,계룡시,28085,0,30619,24256,12019,28501,787,34865,24664,33856,7853,0,충청남도,27163,2024,9963,0,38590,22590,1608,19508,0,22911,두마면,45288,11401,0,438,0,0,23058,9818,0,14661,30728,22573,7976,12098,25263,13481,28826,13846,0,20521,26754,25959,20238,27982,0,5476
7906,계룡시,7325,0,10553,9491,4614,19461,480,9307,11640,10388,2261,0,충청남도,10280,2024,3779,0,8351,7411,141,6705,0,6600,신도안면,8973,1879,0,0,0,0,11341,4630,8,6009,30149,7430,2965,6524,10979,15165,7880,4933,0,6061,9866,16355,7584,20483,0,2190
28950,계룡시,28298,0,51821,28129,22862,28857,2987,40292,28419,43815,15187,0,충청남도,33525,2024,23365,0,53951,25170,2321,33849,0,19595,엄사면,52059,18624,0,8,0,0,31104,20300,5,24272,34306,20796,8971,20884,28669,11945,45690,26203,0,31076,32532,36843,32784,35266,0,3660
2,공주시,0,0,0,0,0,0,0,0,0,0,0,0,충청남도,0,2024,0,0,0,0,0,0,0,0,검상동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
