발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
19,북구,0,0,0,23,1,0,0,2,0,65,0,0,광주광역시,0,2024,1,0,0,0,0,0,0,0,용강동,0,21,0,0,0,0,32,0,0,0,0,0,0,2,12,60,0,0,0,0,0,0,0,0,0,12
31089,북구,38524,0,11126,30936,4957,10082,1750,11486,36772,72516,9850,0,광주광역시,7346,2024,16085,0,8708,4974,7904,7125,0,4130,용두동,64055,18662,0,96,0,0,31256,15350,0,23780,41203,4901,938,5452,41487,6024,8492,5261,0,5993,35379,46746,6733,36496,0,1904
178955,북구,203068,1,111031,255865,79928,109593,18014,126666,192871,191356,201440,5,광주광역시,99661,2024,174934,0,97991,64448,9412,79904,1,58267,용봉동,250601,73898,0,1610,0,0,185099,235812,6,196448,297614,67531,5602,87853,301850,54416,86439,87317,0,85602,252195,316041,85586,237039,0,17150
3417,북구,4129,0,2815,3657,1852,3362,34,2316,3584,4557,438,0,광주광역시,992,2024,2876,0,1877,744,66,1754,0,227,용전동,4654,1917,0,77,0,0,3441,1269,0,2677,3832,731,54,2737,5235,3466,2138,2198,0,2522,3147,6037,1754,4722,0,1764
127652,북구,114142,0,45119,131352,54504,49793,1493,38872,137178,107544,31311,1,광주광역시,25822,2024,50636,1,48281,18151,12105,48812,0,13346,우산동,130928,45355,0,2375,0,0,134747,40036,0,73104,150476,18539,938,53222,114408,29844,47779,52276,0,47614,138226,136528,50725,134982,0,13609
249547,북구,301216,2,229677,266826,136579,221518,11834,241102,295535,346905,223948,4,광주광역시,142887,2024,197733,0,198976,98812,15651,148638,0,84397,운암동,442054,133957,0,4085,0,1,256327,227032,5,262250,442811,100805,5388,165710,425678,148503,171694,136871,0,157111,313003,484708,162481,333274,0,75181
865,북구,1376,0,248,1158,377,256,0,282,1808,1755,9,0,광주광역시,469,2024,61,0,361,47,0,331,0,16,운정동,1060,924,0,0,0,0,1786,13,0,132,1233,31,3,358,329,716,430,549,0,448,1168,1546,293,1343,0,49
2534,북구,2131,0,1415,2008,867,3337,0,823,2350,1960,292,0,광주광역시,821,2024,4330,0,855,581,43,708,0,150,월출동,3222,887,0,1,0,0,2597,1174,0,2401,4343,443,18,1157,7179,1911,873,727,0,616,2024,8600,617,2865,0,915
24297,북구,26952,0,17596,29293,16791,22924,930,17704,26628,28574,12340,0,광주광역시,10463,2024,17588,0,17532,7280,521,17287,0,5565,유동,35849,10124,0,123,0,0,24528,15908,1,24676,40655,6880,767,16281,42439,11658,16810,16316,0,14938,28481,45398,17143,38609,0,7111
89974,북구,107282,0,33071,96482,19692,29531,2399,34979,100960,167611,53116,7,광주광역시,22734,2024,64872,0,34072,15602,14292,26482,0,12433,일곡동,179226,40378,0,429,0,0,90229,67176,5,83212,192521,16495,3907,20989,123680,15980,28235,21215,2,24180,107024,140005,24564,125513,0,7390
25303,북구,31010,0,23213,23508,11274,15004,1858,20980,22533,33849,28261,0,광주광역시,11005,2024,18135,0,20032,7569,1805,14863,0,6824,임동,49009,17112,0,528,0,0,23508,31312,0,17664,25720,7641,773,11610,29264,8249,17305,11793,0,14051,25688,35277,16373,22876,0,4773
604,북구,697,0,922,637,552,764,9,554,388,857,106,0,광주광역시,312,2024,268,0,586,227,189,599,0,204,장등동,615,275,0,4,0,0,552,199,0,420,761,243,15,740,589,1262,820,792,0,585,510,833,466,592,0,156
80087,북구,95889,0,81127,99382,56030,73851,4061,83853,93537,105544,80858,4,광주광역시,53180,2024,73653,0,72674,39428,6722,63564,1,37851,중흥동,137524,45323,0,874,0,0,85156,85612,0,90987,124207,44183,2597,59757,149625,39824,63940,57675,1,59429,101405,148711,65842,109260,0,19079
686,북구,951,0,524,2109,618,1397,1,370,700,1134,153,0,광주광역시,245,2024,775,0,644,250,94,368,0,106,지야동,1307,168,0,5,0,0,610,733,0,427,1894,163,19,917,1525,1021,423,530,0,491,1196,3524,396,1402,0,246
1327,북구,1258,0,119,915,169,285,0,85,902,1234,2,0,광주광역시,84,2024,159,0,93,63,0,155,0,25,청풍동,1532,358,0,0,0,0,1725,89,0,313,1100,31,0,185,451,129,143,187,0,179,1311,1039,188,908,0,38
1412,북구,997,0,186,1975,465,736,0,73,1242,1010,0,0,광주광역시,51,2024,134,0,236,23,0,322,0,41,충효동,1134,374,0,0,0,0,1034,146,0,284,1250,50,0,663,667,127,309,436,0,364,1439,1550,873,1146,0,73
442,북구,938,0,142,402,203,111,0,105,489,1178,13,0,광주광역시,80,2024,81,0,136,57,12,186,0,67,태령동,684,457,0,0,0,0,345,48,0,180,555,42,20,210,536,366,216,198,0,183,490,468,197,583,0,185
35772,북구,37688,0,33379,40701,25118,21944,1518,33234,41189,44945,36821,1,광주광역시,18959,2024,23536,0,31372,13650,2696,25397,0,10848,풍향동,53577,14222,0,300,0,0,36686,22514,0,37298,76731,13035,1537,22664,58805,12434,28641,24420,0,24165,40669,62726,24783,46809,0,7034
560,북구,439,0,126,922,656,710,0,114,1102,288,10,0,광주광역시,102,2024,84,0,121,58,0,206,0,58,화암동,292,89,0,0,0,0,1369,17,0,222,903,69,5,569,456,188,127,526,0,375,1035,777,341,956,0,188
4014,북구,2297,0,376,8889,2840,5245,1,116,11836,1301,26,0,광주광역시,77,2024,347,0,780,59,26,1103,0,28,효령동,1742,490,0,0,0,0,9586,154,0,539,4731,76,5,4314,1096,2102,839,2832,0,1826,10631,3087,1315,10388,0,592
178155,서구,182454,3,180207,256684,119918,169938,15023,181749,238638,161728,181188,106,광주광역시,106819,2024,277464,1,167340,71879,2206,131103,1,56252,광천동,226060,52696,0,1362,0,0,198060,239904,14,299031,345474,74049,3849,136479,404359,124636,145473,122102,7,138717,243008,384604,138262,296224,0,59372
133017,서구,177606,0,72680,126803,38458,65097,5777,75601,146110,293315,63576,6,광주광역시,47309,2024,83129,0,62412,32265,17327,46744,0,27456,금호동,290968,89716,0,714,0,0,134122,87163,7,103680,156251,33713,6744,46403,164613,36705,52881,40953,0,44318,142538,172086,47033,135927,0,14748
67691,서구,88273,1,123655,59075,49369,90898,4789,153914,68645,112665,19364,11,광주광역시,76067,2024,40193,12,90690,56497,15590,58823,0,43644,내방동,188950,48989,0,2476,0,0,57412,32054,6,48751,80309,54107,18378,56851,83298,55341,73696,51129,2,59995,67608,86469,60423,66869,0,29595
68294,서구,71809,0,58808,80087,38099,62504,2525,61152,75576,85612,38758,16,광주광역시,36275,2024,61479,0,52748,25201,3671,42260,0,17347,농성동,105164,30454,0,284,0,0,74476,48440,9,75039,105316,22729,1452,46363,130701,37788,45907,39346,0,40188,74112,123512,42963,85807,0,19534
1258,서구,957,0,288,1195,337,499,0,346,1224,1555,47,0,광주광역시,311,2024,203,0,360,120,1,347,0,215,덕흥동,1808,420,0,0,0,0,1248,182,0,472,1616,120,10,345,1063,476,313,593,0,297,1356,1917,329,890,0,122
47014,서구,56651,0,26557,44972,16286,34694,1685,31737,48487,78390,21564,0,광주광역시,16699,2024,26767,0,20831,11616,1640,15140,0,8595,동천동,81714,22205,0,113,0,0,46496,26074,0,37025,52259,10530,609,22141,71278,24924,17073,14888,0,17768,49514,67766,16832,45421,0,7207
79182,서구,86363,1,161224,94050,81811,240614,16599,200660,91626,127062,50427,6,광주광역시,85455,2024,79412,3,109367,60481,15409,81661,24,52787,마륵동,170609,38964,25,10323,0,0,79705,80582,11,85641,124874,54870,26476,123028,194446,70181,92084,74105,0,79320,95728,157044,87011,106323,1,25868
11180,서구,13641,0,6193,18027,5552,13458,91,5174,15662,20592,6984,0,광주광역시,3114,2024,12939,0,5499,2099,1211,5869,0,887,매월동,19426,5014,0,8,0,0,11904,9381,0,13592,34554,1922,262,7772,29261,9464,5171,5295,0,5253,17625,35985,4866,26645,0,3638
2697,서구,3630,0,3170,3698,2371,4482,48,3488,3762,4155,958,1,광주광역시,1811,2024,3554,0,2611,1102,140,2286,0,807,벽진동,5638,669,0,28,0,0,2736,3864,0,3749,5182,1121,80,3369,8680,3781,2530,2799,0,2623,3658,7445,2806,4425,0,755
840,서구,747,0,246,675,336,188,0,167,883,2451,59,0,광주광역시,165,2024,336,0,308,37,0,152,0,45,서창동,1231,644,0,0,0,0,1213,131,0,323,1086,71,1,155,453,213,102,221,0,131,993,853,172,816,0,95
621,서구,335,0,130,956,119,275,0,125,368,1069,39,0,광주광역시,129,2024,259,0,236,46,1,268,0,78,세하동,703,182,0,0,0,0,548,100,0,506,677,76,4,222,1506,214,91,102,0,94,603,708,166,533,0,192
174356,서구,232838,1,201738,182453,85768,226386,22563,258775,195313,300727,95746,9,광주광역시,142478,2024,129853,26,137427,103175,20239,100532,0,75420,쌍촌동,409569,113222,0,6024,0,0,163040,136504,12,164737,288906,94120,29596,112159,291116,104455,112745,83998,5,95904,198118,289606,101001,233173,0,47961
76458,서구,64185,1,56406,93863,54074,104036,3570,60848,88965,63960,10190,0,광주광역시,25931,2024,26255,4,57902,19463,5700,55182,0,12639,양동,79570,35487,0,5495,0,0,84730,18974,1,45530,112463,16602,7152,57763,141327,37678,56764,52650,0,51336,89946,118679,55367,104762,0,19763
319,서구,681,0,73,236,46,85,0,72,669,466,6,0,광주광역시,24,2024,49,0,56,18,0,101,0,9,용두동,681,47,0,0,0,0,513,9,0,103,603,14,0,426,138,9,66,248,0,58,237,699,88,300,0,62
19366,서구,27511,0,14574,16564,7239,17162,642,17264,17833,37823,7230,2,광주광역시,10359,2024,9470,0,11826,8116,1501,8172,0,7665,유촌동,45836,11566,0,33,0,0,16758,8261,6,12733,19804,8113,1139,9191,22989,9228,9394,7718,1,8383,20431,21840,9711,19771,0,5253
102799,서구,107586,4,79228,148319,55794,112581,9949,88603,138904,139437,123984,17,광주광역시,56574,2024,143069,0,68673,39794,8586,60137,0,32307,치평동,177220,45069,0,1066,0,0,119853,166750,19,147446,236034,39743,7725,76247,301051,52900,62169,52409,3,55918,138405,262206,61388,194291,0,25339
96161,서구,126617,0,46760,104848,22921,40025,4551,51425,113106,202650,55861,0,광주광역시,32721,2024,65864,0,46666,20625,7979,31886,0,18620,풍암동,199993,57598,0,1298,0,0,102433,81396,0,89764,215716,21650,3081,28079,151563,21590,38404,27049,0,31321,118906,155260,32175,141000,0,7046
215694,서구,273299,4,203818,222885,103661,203732,12871,255643,238825,350696,114836,7,광주광역시,123125,2024,164420,55,157253,90780,24918,119898,0,68334,화정동,474517,135628,0,6159,0,0,212333,141369,11,199270,334888,88362,30639,123216,341842,92738,139291,108272,4,116665,248886,335799,124923,258540,0,41263
