발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
79,의령군,373,0,0,0,0,0,0,0,27,160,0,0,경상남도,0,2023,0,0,0,0,0,0,0,0,낙서면,223,19,0,0,0,0,34,0,0,0,67,0,0,0,88,0,0,0,0,0,80,0,0,3,0,0
125,의령군,2,0,0,65,0,0,0,0,0,551,0,0,경상남도,0,2023,0,0,0,0,0,0,0,0,대의면,0,0,0,0,0,0,246,0,0,0,0,0,0,0,320,0,0,0,0,0,209,78,0,1,0,0
4,의령군,0,0,0,0,0,0,0,0,0,0,0,0,경상남도,0,2023,0,0,0,0,0,0,0,0,봉수면,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
729,의령군,354,0,0,492,0,0,0,0,1162,2171,0,0,경상남도,0,2023,23,0,0,0,0,0,0,0,부림면,360,92,0,0,0,0,406,0,0,160,760,0,0,0,642,0,0,0,0,0,334,1408,0,223,0,0
805,의령군,1299,0,0,245,0,0,0,0,40,2535,0,0,경상남도,0,2023,0,0,0,0,0,0,0,0,용덕면,861,43,0,0,0,0,547,0,0,168,1301,0,0,0,494,0,0,0,0,0,1811,258,0,32,0,0
204,의령군,179,0,0,148,0,0,0,0,253,486,0,0,경상남도,0,2023,15,0,0,0,0,0,0,0,유곡면,123,397,0,0,0,0,276,0,0,21,104,0,0,0,18,0,0,0,0,0,84,402,0,51,0,0
1372,의령군,1496,0,0,2136,0,0,0,0,1619,4895,0,0,경상남도,0,2023,25,0,0,0,0,0,0,0,의령읍,7086,264,0,0,0,0,1980,0,0,835,2818,0,0,0,2001,0,0,6,0,0,1923,3423,0,1268,0,0
532,의령군,369,0,0,98,0,0,0,0,98,1643,0,0,경상남도,0,2023,2,0,6,0,0,0,0,0,정곡면,265,3,0,0,0,0,176,0,0,53,395,0,0,0,12,0,0,0,0,0,156,199,0,70,0,0
692,의령군,218,0,0,301,1,3,0,7,162,713,0,0,경상남도,0,2023,0,0,0,0,0,60,0,0,지정면,11,0,0,0,0,0,1,0,0,55,117,0,0,34,293,5,0,0,0,0,112,11,1,319,0,0
186,의령군,0,0,0,63,0,0,0,0,0,876,0,0,경상남도,0,2023,0,0,0,0,0,0,0,0,칠곡면,11,0,0,0,0,0,259,0,0,0,0,0,0,0,14,0,0,0,0,0,102,308,0,25,0,0
37,의령군,1221,0,0,112,0,0,0,0,534,334,0,0,경상남도,0,2023,44,0,0,0,0,0,0,0,화정면,166,62,0,0,0,0,118,0,0,106,6,0,0,0,140,0,0,0,0,0,66,297,0,245,0,0
