발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
37773,울주군,45437,38,16908,37004,7934,9286,1051,13510,37521,64619,9196,10,울산광역시,14868,2023,16345,1296,14821,9049,17265,10890,0,4669,온산읍,60789,37891,0,3851,0,128,35182,13920,252,29771,52098,6909,1913,7841,46837,13502,13015,9487,1,9591,33444,59277,9314,44079,1,13226
89330,울주군,98699,61,59158,97940,48473,48602,5283,48832,92999,104327,22295,724,울산광역시,36199,2023,37398,1387,47589,29344,18598,42458,13,24162,온양읍,106734,41707,1,2244,0,496,94590,23733,7597,44998,117480,28778,16251,34900,71750,33885,46533,55440,4,49428,88919,96053,42949,97379,763,16230
40621,울주군,46970,0,10434,39205,9836,10545,2003,9405,41216,45715,5354,413,울산광역시,6335,2023,12425,3,10230,4155,5172,9592,0,3078,웅촌면,46435,15713,0,440,0,0,44568,9416,113,17240,66119,3678,1563,9764,31998,11106,8982,9337,0,7670,39998,55559,9425,47872,0,4028
85157,울주군,96825,1,44885,85097,29820,42893,6227,38219,77564,111654,22981,1213,울산광역시,31334,2023,38656,220,36875,19992,21459,28693,0,16096,청량읍,123074,49558,0,4623,0,0,74947,32486,2600,47959,91846,19223,8207,27936,91787,34170,32691,27590,2,27828,80895,118277,31470,88355,51,19105
17540,중구,18288,0,11261,18246,8873,18190,1125,8857,18126,18032,3307,20,울산광역시,4665,2023,6700,76,10239,3611,5096,8897,0,1682,교동,25668,9136,0,2179,0,0,17387,5543,51,10311,21645,2962,428,12168,28949,11766,8754,8868,0,9819,15586,22360,9679,19721,1,3742
89641,중구,96490,61,41755,104848,33105,31137,12996,42147,94277,98585,38681,629,울산광역시,25960,2023,53077,1006,45626,18784,49623,35535,0,13942,남외동,108799,79416,0,3767,0,2,92770,49875,573,64588,110988,18357,5347,32145,102717,17298,40075,32544,33,32222,93751,100963,34561,97373,116,8404
41756,중구,44973,0,13455,40058,8470,7887,2010,10399,44548,47375,8484,5,울산광역시,9039,2023,17129,54,13549,6226,10723,10519,0,4237,다운동,70513,18748,0,679,0,0,45804,12899,11,21951,53798,5325,660,8766,34332,4772,12079,9507,0,9850,42495,43505,9802,46007,3,2870
15409,중구,19553,0,6440,15617,3914,4470,1115,5830,17862,19268,3749,1,울산광역시,4281,2023,7760,0,6005,3180,8872,4464,0,2373,동동,25137,14660,0,457,0,0,16266,5844,3,9284,20033,3380,809,3798,16291,2498,5186,3901,0,4692,15216,23573,4488,18826,0,1552
83998,중구,102749,2,40665,90819,25229,26408,10958,40092,93688,84738,34540,6,울산광역시,23980,2023,49887,385,39867,18159,24843,28366,0,11528,반구동,128952,53374,0,5601,1,0,85759,44621,5,59395,110301,16765,3543,24124,99234,14694,33908,25097,2,26690,93187,111724,27774,93023,113,8401
44304,중구,51808,0,17479,48268,11186,14434,2537,17822,49031,47027,9987,114,울산광역시,11204,2023,22923,436,17426,8701,16794,13988,0,4392,복산동,64123,33680,0,1771,0,0,43313,18353,275,26700,75531,6169,1670,10695,53013,8434,16377,12581,0,13399,47884,55451,14236,58410,11,4902
10250,중구,12120,0,12061,15115,6510,17334,1929,11823,13559,12737,4941,22,울산광역시,7984,2023,11774,28,12754,5874,2316,7467,0,2377,북정동,21158,6596,0,367,0,0,12060,9064,46,16209,24939,5069,1010,8634,37670,7240,8654,6659,0,8416,12046,24598,7406,18352,1,2882
24349,중구,32279,0,7802,23286,4030,6524,1487,8594,22646,34340,5006,32,울산광역시,5997,2023,9683,244,7766,4755,9057,5594,0,3120,서동,39249,20807,0,478,0,0,20117,7569,125,12348,25016,4961,1042,4244,20487,2547,6268,4347,0,5804,23180,23212,5524,21106,13,1667
43236,중구,39396,58,54611,119673,38623,30719,19068,55109,73544,32911,62176,400,울산광역시,30462,2023,104280,542,54834,21012,15770,51458,2,9350,성남동,50453,18939,0,6279,0,0,62856,93942,343,99592,145791,16139,3447,36738,142185,19002,48879,52599,36,53698,95554,148043,52361,135402,23,11430
43724,중구,58677,0,11437,43210,6574,9451,1524,12731,45807,46941,9795,17,울산광역시,9037,2023,17604,9,12157,6774,10712,8461,0,3192,성안동,69967,21212,0,357,0,0,45154,16417,19,21668,53641,5996,1744,7563,35463,4050,9926,7608,0,8069,47677,47126,8670,39429,0,1800
8639,중구,11245,0,2399,8408,1775,2959,364,2834,11312,11516,1862,24,울산광역시,1726,2023,4010,11,2498,1242,2824,2060,0,965,약사동,13363,7850,0,120,0,0,8148,3889,29,5980,21638,1556,285,1745,9485,1482,2193,1830,0,2467,8450,10804,2040,13503,11,1045
24344,중구,21542,0,17560,55526,18872,13478,3137,14531,39143,18447,12032,64,울산광역시,8023,2023,26138,0,20714,5845,5801,21740,2,2269,옥교동,25605,8878,1,1485,0,1,33460,21518,110,27455,58188,4729,897,15954,49694,9639,21616,23726,0,22529,44095,54437,21133,56373,0,3082
72033,중구,73564,0,33085,75743,32771,30260,8823,30279,77076,57786,21700,256,울산광역시,17988,2023,34542,141,35378,13938,21385,30979,0,8478,우정동,97002,40942,0,4019,0,0,73526,31467,120,43893,78525,12490,3477,30027,74233,17664,34275,33862,0,33063,75904,79455,29903,75306,3,8413
15319,중구,19164,0,5306,17630,3308,5024,813,6635,19188,18876,2897,68,울산광역시,4292,2023,10316,750,6308,3540,5917,4146,0,1734,유곡동,29891,12104,0,108,0,0,16793,6873,68,11366,22974,2569,389,4087,21343,3077,5223,3760,0,4449,19372,22466,4902,20149,7,1361
4888,중구,7189,0,1046,5996,794,1339,143,1119,5782,8267,1459,1,울산광역시,774,2023,3136,0,1151,546,1715,1074,0,337,장현동,7951,3628,0,124,0,0,4923,2684,1,4217,6372,676,81,979,4503,590,841,669,0,840,5312,6233,793,4840,0,188
218209,중구,223672,2,102815,223520,98398,85447,18116,98756,231699,165392,66144,530,울산광역시,61530,2023,112192,728,116719,45928,52498,100125,10,27645,태화동,270740,87403,6,9498,0,0,224277,96811,801,131934,298079,40530,8015,92962,209564,49426,107152,104900,1,99715,214305,244390,95560,251554,16,24633
32445,중구,33675,0,10722,38817,16167,15060,1321,8595,31298,33115,4639,6,울산광역시,4447,2023,8515,87,14141,3076,8078,15863,0,1972,학산동,36982,21516,0,5040,0,0,38063,7652,0,12934,38500,2810,525,16552,29827,14417,14954,18393,1,15118,31499,33058,15407,34341,1,11398
