발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
82500,청주시,101003,0,94754,78059,50387,57247,1368,97255,89424,100002,17310,2,충청북도,68659,2023,41602,0,84903,53298,11283,63499,0,35383,수곡동,126606,49456,0,1960,0,0,85109,36153,13,50406,84525,53478,3519,51152,86363,29711,73771,55937,0,64074,88513,88710,64988,77524,0,18127
1,청주시,0,0,93,2,32,90,0,76,1,0,0,0,충청북도,47,2023,0,0,83,110,0,41,0,47,수동,0,0,0,0,0,0,0,0,0,1,1,64,0,76,0,16,56,35,0,99,5,0,84,0,0,0
1141,청주시,984,0,885,772,470,701,20,505,927,691,69,0,충청북도,589,2023,327,0,665,315,7,578,0,219,수의동,826,489,0,9,0,0,603,150,0,451,1047,502,29,1225,930,590,740,597,0,846,799,811,868,600,0,339
906,청주시,1,0,22,172,63,225,0,316,1,853,0,0,충청북도,181,2023,1,0,503,50,116,305,0,26,신대동,1239,1,0,17,0,0,329,35,0,64,176,46,0,152,246,99,0,336,0,289,343,0,118,0,0,38
9690,청주시,13248,0,13666,9046,5696,14649,155,12477,10783,13864,1665,0,충청북도,7549,2023,4098,0,11728,6000,1747,7093,0,4583,신봉동,13963,5089,0,42,0,0,9872,2609,0,5849,12980,6086,584,6540,12087,10154,9815,6526,0,7997,11331,13908,8160,10843,0,2465
882,청주시,354,0,266,419,197,491,0,0,530,834,0,0,충청북도,253,2023,7,0,12,43,261,258,0,11,신성동,1062,116,0,1,0,0,1,66,0,148,231,21,0,55,1,950,405,1,0,570,9,622,107,117,0,20
218,청주시,140,0,451,1006,2301,2200,0,106,518,504,29,0,충청북도,310,2023,36,0,690,115,3,388,0,68,신전동,1139,33,0,0,0,0,747,113,0,110,802,88,6,1765,577,124,450,1865,0,569,2900,142,263,160,0,451
286,청주시,301,0,669,258,551,1402,7,585,279,263,27,0,충청북도,683,2023,73,0,526,406,4,410,0,362,신촌동,571,395,0,1,0,0,248,41,0,268,436,213,71,379,487,560,643,635,0,572,318,739,504,232,0,1041
31765,청주시,35975,0,26851,27707,20367,24935,151,25860,33122,38188,5354,1,충청북도,18315,2023,11802,0,24074,12880,3336,20788,0,8055,영운동,47617,18688,0,1034,0,0,31374,11364,26,16237,30328,12696,567,21422,25370,21129,22161,18725,0,20415,25917,41056,20705,28027,0,9351
1792,청주시,841,0,690,615,782,1086,6,683,871,1036,70,0,충청북도,342,2023,206,0,682,412,425,684,0,149,오동동,2420,1990,0,20,0,0,680,102,0,345,599,261,19,504,832,1043,921,726,0,821,1055,1492,783,821,0,442
