시도,시군구,읍면동,년도,발생량_04시,도착량_04시,발생량_05시,도착량_05시,발생량_06시,도착량_06시,발생량_07시,도착량_07시,발생량_08시,도착량_08시,발생량_09시,도착량_09시,발생량_10시,도착량_10시,발생량_11시,도착량_11시,발생량_12시,도착량_12시,발생량_13시,도착량_13시,발생량_14시,도착량_14시,발생량_15시,도착량_15시,발생량_16시,도착량_16시,발생량_17시,도착량_17시,발생량_18시,도착량_18시,발생량_19시,도착량_19시,발생량_20시,도착량_20시,발생량_21시,도착량_21시,발생량_22시,도착량_22시,발생량_23시,도착량_23시,발생량_00시,도착량_00시,발생량_01시,도착량_01시,발생량_02시,도착량_02시,발생량_03시,도착량_03시
경기도,가평군,가평읍,2023,962,60,10107,3844,29753,19674,64708,47402,120824,162788,69870,89881,88084,91265,125632,113918,91207,103842,77520,98670,93574,102886,100750,95271,105377,75440,137071,94262,102884,81253,51172,59748,28798,32282,23180,24783,14403,20702,4939,14066,170,4660,3,1167,7,755,0,79
경기도,가평군,북면,2023,0,1,346,44,1108,818,13053,7629,12563,7081,10343,9355,10753,9421,10317,5612,5139,7734,8738,6699,4947,4583,8644,9121,9817,7288,6862,13200,5592,6822,2403,3977,2142,4753,415,1787,98,1502,0,0,0,0,0,0,0,0,0,0
경기도,가평군,상면,2023,283,32,792,21,2999,545,6847,4239,10191,9882,8714,10096,10051,12406,9260,8665,10270,10247,8514,8430,8780,7735,9466,10018,7577,8964,9580,12034,5958,8518,3517,7989,2523,4189,1124,3458,479,2553,260,2056,122,1493,269,920,17,250,8,72
경기도,가평군,설악면,2023,0,0,4653,253,13827,2787,28846,16251,35634,34826,31670,18979,29807,22502,31680,25599,27069,29491,20207,24762,31379,23439,30959,22054,29517,27349,31702,27714,26447,24790,12842,21088,10423,18091,5503,16564,2784,9335,1169,6958,343,5887,33,1578,0,16,0,0
경기도,가평군,조종면,2023,910,2,1970,348,2975,1013,15977,4756,14280,17190,11878,8137,11797,8999,10641,10575,7504,7705,10942,10689,9165,8402,9292,10755,12565,10133,8769,11404,12093,12803,5866,10394,3250,5123,2914,4662,2698,4095,1854,3332,210,2080,69,1151,10,652,51,357
경기도,가평군,청평면,2023,3269,21,55235,5338,71660,23762,103929,51734,128389,118099,115341,89580,128794,102245,154261,100458,109625,102085,100953,119025,110371,154761,116342,126212,118535,120819,121176,128387,84027,104988,50771,80349,31904,57298,23794,41251,16641,34301,7355,27602,2129,9955,615,3455,285,1506,486,130
경기도,고양시,가좌동,2023,390,5,22804,1876,58369,9394,97298,23259,105843,68480,78318,21090,61961,22896,57039,25751,53614,30893,58176,36059,49433,37289,53757,52208,62451,64722,77648,74243,53899,88477,25167,91401,17922,73870,15133,67137,12287,79755,6390,51416,439,16527,80,2276,7,701,1,74
경기도,고양시,강매동,2023,17,1,48019,18809,166935,61106,471974,77933,401024,126480,198700,92523,152066,70636,151317,98340,138503,98738,115155,120708,102485,108205,98071,123580,143906,188962,181350,248445,126227,457676,86134,347973,97695,179372,79002,166659,74893,145177,34697,86939,1313,34478,12,8,0,1,0,0
경기도,고양시,고양동,2023,15034,1669,49388,6892,103427,23914,191119,53161,232391,124772,152401,72790,130324,69529,121752,73691,119342,87473,116834,95640,108459,98805,117338,125163,130753,157909,127503,169856,107187,179489,72178,174169,62369,131621,45230,108753,35150,109567,15467,56976,8058,29293,110,869,0,0,0,0
경기도,고양시,관산동,2023,9618,903,48176,9570,95808,30464,186602,82973,189928,131470,141191,83115,127379,76962,118623,79036,122488,87053,107294,92306,94249,95735,123013,117285,131955,150842,124085,152687,114014,167301,66899,138453,52210,104641,46559,100775,36152,95048,14752,55746,7150,24509,3118,8079,975,2060,316,593
경기도,고양시,구산동,2023,0,0,212,1,2891,1119,4469,4720,5604,10173,4073,5125,3205,2828,2475,2181,2009,1965,3369,3308,2061,2021,2624,3098,3377,4929,4580,4115,4395,4797,1255,4689,685,2490,928,3916,486,3319,151,2050,64,827,26,168,7,28,0,0
경기도,고양시,내곡동,2023,0,0,10,229,2005,300,6678,1488,3873,1943,2876,1596,1474,1498,1425,1526,2077,2495,1812,1841,1705,1693,1705,1766,1646,1613,1968,2104,1390,2167,983,1500,868,1021,324,1071,181,690,46,116,1,0,0,0,0,0,0,0
경기도,고양시,내유동,2023,7712,478,31491,3330,73620,15093,128986,39773,127349,43829,82003,25525,64135,29118,58012,33028,53071,39357,56504,40348,46589,43346,45160,62804,47866,74394,55898,87942,52289,83378,26418,85661,20868,70659,16002,61593,11840,60673,6421,42117,4032,17998,1566,5466,483,1935,1229,701
경기도,고양시,대자동,2023,2034,2110,10162,7903,23740,28480,36692,49462,51859,75543,37292,81125,36045,59597,41652,52092,51157,57559,52871,46267,56309,43338,65806,43873,72915,46420,81086,49080,65834,52040,34192,40713,34191,34024,26403,28930,17437,26030,7093,16074,3157,6577,442,1481,68,277,14,90
경기도,고양시,대장동,2023,1175,472,16785,7716,51696,32074,131576,51413,130798,62187,63573,35837,46971,31404,43352,31265,45053,34213,47900,35191,44230,34800,49495,41745,64364,51262,82399,61756,92980,101367,55664,76115,30898,42292,30616,41251,22788,38552,16438,32694,4692,10768,143,494,3,13,0,0
경기도,고양시,대화동,2023,13219,2321,178872,114117,614209,406691,1285337,911624,1172732,1094108,822734,890241,691367,688809,667484,610744,677938,645466,681047,676316,701856,633253,834751,702748,978260,753964,998433,894429,994683,1005643,705439,896817,595227,660931,500059,571435,442258,561507,231079,356281,75940,154757,12491,37937,2996,9557,493,1073
경기도,고양시,덕은동,2023,1334,112,16469,5324,61023,39866,115314,42481,100280,63866,60689,33125,46711,22925,41631,22640,43349,27742,37386,29518,37015,31939,44805,36482,61823,45036,51430,61712,47726,80968,25929,87214,18692,53521,15167,48307,13090,46075,7581,28646,2186,13287,243,1769,16,66,1,0
경기도,고양시,덕이동,2023,2379,1204,108580,15813,345011,78210,622001,174105,549916,331131,340975,171937,263146,128886,243188,135774,245852,155188,238115,172198,217437,200417,248684,231659,295751,292706,296454,390896,287676,523742,170015,538758,130546,316941,118823,302679,86198,263534,41252,171932,16727,70064,2885,14429,1232,6620,297,1389
경기도,고양시,도내동,2023,2100,123,36438,3605,94309,13376,180764,28127,161322,58564,93533,34898,74027,34220,65682,37002,69520,45858,67250,52636,56830,56949,60895,66693,82732,81045,73081,101301,63511,133472,41853,139479,35880,90812,33563,79956,17702,79625,8763,50183,2916,15237,8,1139,0,0,0,0
경기도,고양시,동산동,2023,8587,2868,18223,11121,49077,27915,117803,63145,99074,118251,57663,119193,49314,91191,52425,99442,64441,127731,76759,124167,87785,116885,112770,123118,144022,123328,168272,122228,191871,129331,132422,117747,110761,72265,114279,55026,128478,50590,19914,26096,8113,15599,5057,5545,1565,909,420,17
경기도,고양시,마두동,2023,3903,1283,91700,66274,290704,258265,497972,536018,639778,1076376,490584,870505,474244,675141,524898,621436,580760,621440,633938,719994,672844,654797,804339,664033,887544,732805,1027167,829829,1112012,905002,729399,727825,616372,467538,591569,406973,538280,378877,234836,253380,71337,101390,17139,24599,4092,6282,438,953
경기도,고양시,문봉동,2023,15,0,1288,297,3115,3282,4873,8053,7327,14500,5404,5436,5914,4264,4042,3701,5215,3788,4074,3998,4410,3802,4329,4762,5655,6081,8739,6176,8662,6086,2234,4412,1328,3572,946,3131,606,3313,246,1533,11,698,0,0,0,0,0,0
경기도,고양시,백석동,2023,7716,3275,179592,89701,509644,255438,1075526,498054,1062229,999013,696768,599592,597569,497841,591302,467439,606165,516812,602337,582119,588372,573587,701784,629191,761127,695797,881577,872213,932792,1150038,546496,1013768,446891,650486,444562,604245,352070,561129,197806,406939,75013,134807,23732,36421,4990,8601,159,546
경기도,고양시,법곳동,2023,1,0,1176,34,2026,1579,5196,5038,7563,8713,4643,4241,4448,3079,3469,3611,3555,3506,3692,2918,3746,3068,3444,4334,3281,4992,5251,4748,5231,4372,2901,4003,2285,3364,1089,2535,443,2436,26,1554,3,177,1,0,0,0,0,0
경기도,고양시,벽제동,2023,132,242,3615,453,4010,5009,8740,13700,16119,15386,11358,7341,7245,6488,7716,8332,7964,9506,9087,9162,8426,8810,7489,9694,8403,12067,15876,13143,6956,13217,3024,11675,2007,11356,1960,6145,765,5589,171,3209,105,1670,3,206,0,0,0,0
경기도,고양시,사리현동,2023,0,0,7858,1054,21444,9479,47381,21038,45912,29061,32564,15520,27587,12588,24804,15301,23155,17820,21763,17613,19269,17517,21181,26338,19739,32060,25010,34172,24213,33076,11816,29282,9132,23894,6488,20872,5278,20945,1672,10888,267,3281,0,1,0,0,0,0
경기도,고양시,산황동,2023,0,0,7,5,44,10,296,46,707,301,224,86,206,62,141,112,160,176,386,243,270,227,276,340,126,154,122,210,61,239,38,120,30,77,12,84,2,69,0,14,0,0,0,0,0,0,0,0
경기도,고양시,삼송동,2023,16821,6217,130876,44864,466910,187605,1169674,454978,1177434,632377,669902,408986,498785,333429,452021,338366,471122,395813,454432,412373,427637,421799,466228,510365,555718,576438,627093,740080,727059,1029760,557931,898803,389743,538570,338974,514981,314058,435251,102796,225474,18854,61201,1961,3744,378,444,1048,83
경기도,고양시,선유동,2023,0,0,106,76,353,434,1406,887,2165,1371,1827,1495,1249,1359,1115,1638,1267,1602,1090,1231,1316,1248,1435,1534,1661,1512,1445,1255,1632,1134,660,1090,531,936,280,759,99,675,28,250,0,0,0,0,0,0,0,0
경기도,고양시,설문동,2023,78,0,1067,634,2678,5327,4595,18544,7883,28045,7371,14511,4938,5912,4979,4557,4926,4809,6090,4811,6447,4756,7643,5485,7669,6372,14466,6022,16859,7454,5192,5229,5637,3686,5331,3358,1888,2410,581,1606,74,583,0,159,0,0,0,0
경기도,고양시,성사동,2023,6370,1929,132909,51845,377955,252827,768522,453262,849292,607535,520007,400325,423615,338929,407599,355379,430027,369092,415284,368092,393535,383805,429959,446892,487268,527866,537489,609720,569302,759136,422695,633277,302671,429412,261477,385061,208508,336119,103570,194961,26579,55060,6079,13350,2223,1992,6,2
경기도,고양시,성석동,2023,4141,6,7058,790,18317,4837,38108,19950,62339,47835,31190,18750,25485,13213,21070,12456,22549,14755,25289,16729,20612,18879,20621,26241,23209,29725,33457,30777,39558,32665,13501,28149,9530,30219,6953,22934,4338,20488,1511,13465,237,7040,23,1787,0,1,0,0
경기도,고양시,식사동,2023,9606,901,38138,5179,106679,53764,203658,104651,202092,189934,140239,109807,129425,86152,126831,78203,131060,94491,126484,108648,124995,104370,146159,116335,187248,137796,197730,165443,160596,190951,92875,196875,73613,144151,69538,131335,66368,138258,32568,90305,9480,35526,1702,8166,9,397,0,0
경기도,고양시,신원동,2023,9458,2757,42239,7479,124895,19430,245759,49541,226426,119915,139378,65235,110201,56316,101473,54032,101972,66831,90133,75712,82079,83206,97593,101847,111011,119802,98670,154594,103572,200274,70739,205876,66166,131899,59612,106886,55107,101509,27186,57931,8951,19006,2964,5130,574,1009,97,146
경기도,고양시,신평동,2023,0,0,0,0,1,12,37,107,155,141,250,191,155,208,133,302,225,106,174,58,143,105,141,178,394,296,771,122,0,9,370,293,57,21,26,6,0,0,0,0,0,0,0,0,0,0,0,0
경기도,고양시,오금동,2023,0,0,2606,114,9505,4959,22516,11361,20438,8737,9955,4423,8748,3595,8024,4071,7901,4002,7215,5193,7465,6220,8384,9281,8681,9846,7091,10818,5317,13366,3281,17939,2983,10232,1892,8281,1415,7788,824,4240,9,103,0,0,0,0,0,0
경기도,고양시,용두동,2023,3504,213,3706,8271,9692,22957,25950,30652,32430,52313,22155,55604,19409,35594,21137,41882,27420,39167,34433,32791,38848,29324,43703,30367,45743,36488,46699,37767,41649,36146,26392,33837,33463,22756,40218,18670,13708,15946,2423,9312,1021,4078,106,922,1,28,135,2
경기도,고양시,원당동,2023,0,0,791,251,1845,5524,4702,14353,7725,24014,5690,10750,3403,7065,3790,6360,4928,6751,6046,6077,6180,5656,7024,6073,7552,7401,11060,7540,14956,7823,9328,7478,10120,6661,4558,4615,1876,4583,917,1955,119,628,2,6,0,0,0,0
경기도,고양시,원흥동,2023,5520,642,112386,38735,295124,146511,756368,291564,819818,447703,471681,286794,347386,214230,314725,208537,329137,240081,310086,259152,283258,273196,304833,323689,325419,399411,377627,518399,463006,684928,291891,642597,216803,407405,195288,373339,155159,335815,87514,205284,23551,61424,5736,8995,1732,793,0,0
경기도,고양시,일산동,2023,21886,2669,166720,34472,450941,107489,960804,255912,923404,460974,573763,281860,444879,266853,431190,293610,437080,320035,438553,362794,401020,377657,429037,450964,473574,553929,487406,676654,464431,832150,315140,718105,236658,431052,212743,447855,215904,408191,75475,229869,24663,95397,2501,12945,265,2369,0,3
경기도,고양시,장항동,2023,7165,5451,40531,37171,94478,80625,163278,150915,178926,370614,135127,366373,141577,257940,167294,230790,189780,227618,207760,242815,224364,230787,269536,229303,287827,230400,345842,255365,402028,246991,261035,174650,242249,119709,231762,93328,193919,80937,99172,50046,26912,19267,7067,5608,0,3,0,0
경기도,고양시,정발산동,2023,10041,4690,43691,28153,84062,50512,152872,91484,209259,247138,149591,179623,120511,137559,118615,130585,128237,140785,138926,160004,141225,153529,166837,168838,189529,199142,209518,243822,223527,284458,144713,236924,144808,183774,154667,165726,151729,168333,116518,117071,66923,68845,24476,26074,7447,9688,878,851
경기도,고양시,주교동,2023,2703,760,25144,10353,76099,31713,155375,59048,177991,152443,119304,82329,94465,74828,89934,73251,88976,77585,90516,81627,84584,83113,89819,96017,97695,109188,115029,123997,131513,147351,65961,120383,53127,90714,46631,79088,36524,72085,15605,36776,3836,5759,625,1101,56,55,0,0
경기도,고양시,주엽동,2023,11833,3087,136352,55779,382512,142726,625778,296617,688543,587238,493043,494074,443933,418208,465463,405225,474781,425503,463552,496474,466687,476650,546207,532769,586343,570120,586637,682361,571366,723982,384697,629969,335383,436531,285399,373358,267553,346195,107208,230271,36806,95322,8566,23414,1978,6014,588,1293
경기도,고양시,중산동,2023,10447,3292,52720,12530,135924,47066,264918,125387,301968,262733,213189,123648,163619,106648,156061,111521,159517,127448,165590,140850,152087,142464,165377,174643,194577,214198,217831,252702,177205,286157,114750,254875,89516,208195,83793,187316,67441,185213,33948,121283,10387,55852,1291,10717,75,1986,0,0
경기도,고양시,지영동,2023,0,0,497,278,1281,2547,3250,7906,3788,12692,3173,6257,2398,2556,2499,2872,3455,3101,3322,3134,3311,2809,5931,3025,6518,3305,7455,4286,8052,4419,1968,2628,1839,2279,1723,1880,690,1282,344,855,7,17,0,0,0,0,0,0
경기도,고양시,지축동,2023,796,4285,52291,35035,195861,197645,486036,352868,471804,452829,260756,269712,193486,213408,172498,199988,185651,213261,190385,216606,177945,201332,236342,228091,282632,270525,265652,329193,246839,458033,211237,366645,156497,237644,142540,207242,127209,182071,42456,98498,11218,28008,2121,3679,540,571,18,16
경기도,고양시,탄현동,2023,11680,601,39689,3568,92448,31606,181464,64973,210820,94421,138423,61518,106357,54254,95444,60231,98611,71799,103925,78947,92648,83554,88447,101387,101731,130657,98614,151387,100027,169134,71230,151680,47347,113585,44368,107905,36548,110276,14367,73564,4345,38904,828,16510,10,2066,0,3
경기도,고양시,토당동,2023,1751,137,86530,22710,202896,73869,438503,156116,439102,239455,286430,139387,212929,126454,198912,134998,192463,151141,191284,158495,176414,168042,180170,202886,198043,248565,216628,305223,223567,403715,159004,345114,109582,238197,97780,234199,74694,210331,40848,126436,17809,64243,4014,8507,624,1318,0,2
경기도,고양시,풍동,2023,6142,739,82193,11879,241681,59440,516620,106473,469776,211114,316961,140069,234159,126382,222720,142623,219903,158362,219990,176644,202701,172439,213200,211484,232491,265697,239755,338265,222566,445244,132412,400483,108284,281327,103163,258232,70875,238384,24972,169424,3384,34285,257,3691,7,355,0,0
경기도,고양시,행신동,2023,15178,1177,157364,32717,415920,143860,902265,299729,913819,469733,565108,251176,436762,225140,399309,242232,412156,275457,392635,309615,343128,326001,345754,394649,408612,492240,453294,620370,493660,814118,338774,763640,238223,514780,212908,475835,176179,449371,102259,281808,27318,99951,8645,26617,1350,4801,13,80
경기도,고양시,행주내동,2023,0,0,1676,1415,3601,6097,8027,13180,10064,26529,8693,14179,6331,9088,5901,8797,6633,7897,7910,7908,9335,7411,10232,8190,12555,9389,16078,12307,19759,13317,10942,11584,12521,8775,7801,7087,3501,6007,1600,3951,369,2332,169,1007,58,158,0,0
경기도,고양시,행주외동,2023,0,0,181,137,2481,2078,5038,8011,4997,15252,4763,12590,3580,12359,3955,13032,5067,14842,6125,13926,8909,13252,10060,12965,11167,13916,11911,17845,11612,21183,7548,22523,9190,13717,6950,10200,4516,7397,307,2746,2,0,0,0,0,0,0,0
경기도,고양시,향동동,2023,4544,488,23164,6801,111716,74340,196313,42722,157282,68643,110117,44104,84161,35314,75668,36015,79427,47539,70767,54499,63814,58998,78754,71040,112236,89604,89401,112999,71458,146491,48521,161807,32991,100110,27058,87307,25429,83615,11710,59638,1583,11971,0,0,0,0,0,0
경기도,고양시,현천동,2023,1,0,2802,307,4011,2140,5726,4054,6300,6789,5589,5334,3928,3765,3531,3139,3334,2737,4064,2826,3159,2691,3198,3107,3843,3991,4153,4463,4278,4448,1841,4903,1178,3639,772,2748,603,2037,311,2140,172,906,17,147,0,0,0,0
경기도,고양시,화전동,2023,13,4,12675,10252,31336,34437,70848,59383,86818,160370,60860,128453,55141,121404,66200,67614,72812,68605,71362,84044,88906,67377,96598,57326,137278,63698,134435,70266,120664,79057,65002,64110,47433,43193,39455,41443,30488,43378,22860,31466,6048,12624,1103,1093,165,159,0,0
경기도,고양시,화정동,2023,11812,3331,249443,104336,616580,282514,1280534,584638,1347925,1021663,838451,720342,728866,633973,731163,660193,780156,695543,790932,771298,762565,766655,843219,865761,923510,939658,1028251,1162031,1012519,1405597,724404,1192721,586326,775294,555359,693514,488976,646265,245232,386470,54902,125689,15464,29884,4400,7455,49,100
경기도,고양시,효자동,2023,388,50,794,254,3182,1801,4458,5863,4919,10942,4596,16695,4528,21676,4884,15411,5920,8786,8238,6197,12192,5200,16509,4684,15450,4453,14901,4028,10229,3350,6648,3165,7148,2493,2580,1935,1464,1480,337,1118,54,433,0,0,0,1,0,0
경기도,과천시,갈현동,2023,1879,2463,13974,45680,63281,194656,143407,139612,169956,260967,94137,92179,68417,44901,64414,41597,68792,52859,69282,59458,75125,59181,104874,73430,197836,102578,222389,114987,184955,139113,86991,127503,56316,88989,44806,84274,33631,86218,15446,53067,6192,21522,2394,5808,382,865,0,0
경기도,과천시,과천동,2023,146,266,29150,39332,182299,245580,407243,519364,510933,750147,366780,743563,265868,703199,245187,501139,280787,489189,299869,446127,328102,350302,409376,319441,594212,351413,880913,395325,1330671,470564,489699,334373,280281,229570,252712,211105,151043,180051,75179,101439,20625,26293,2711,4359,363,511,38,155
경기도,과천시,막계동,2023,58,1,1297,4334,4299,46244,9944,59968,13924,193069,20081,301782,28274,297334,63343,178487,118794,144768,122103,145769,160312,124270,214748,84537,237032,60178,229017,38711,179252,27396,82221,15022,65082,8266,60217,6367,62820,5505,8294,2896,269,563,0,0,0,0,0,0
경기도,과천시,문원동,2023,0,0,8126,297,21935,1985,55926,5111,68417,14724,32634,9396,22344,8642,20954,9684,23236,13529,22586,15894,20167,21435,17408,20472,21308,28951,21712,30590,18551,37868,9875,36958,5959,27129,3958,24981,3188,25116,1117,16727,3,7,0,0,1,0,0,0
경기도,과천시,별양동,2023,1412,1862,52309,31854,167899,69750,429910,136463,410676,247392,281825,153142,217308,125672,199608,120810,206546,133997,200312,141787,182314,154865,194881,179444,214460,221415,223231,271062,250619,353691,134219,286446,102856,180617,90669,174749,75785,168461,37206,98863,7572,21861,1369,910,0,0,0,0
경기도,과천시,부림동,2023,0,0,1225,3300,4979,12981,15032,38198,17913,38302,9288,18998,6429,11654,5680,11445,5475,11451,5934,10771,5792,8864,5831,8987,6729,10497,6385,10959,5658,10958,3761,5165,3077,3705,2730,2948,2322,2492,1173,1228,0,20,0,0,0,0,0,0
경기도,과천시,원문동,2023,242,725,4426,8229,14890,16630,32949,31061,33418,50181,22708,25600,16095,16791,14665,14407,15724,15575,13465,16439,13038,16310,14324,17345,19590,22836,17490,25306,17958,20238,12984,13745,7981,9422,6635,8697,6037,7562,3482,4127,1375,1237,491,273,0,0,0,0
경기도,과천시,주암동,2023,0,0,986,5646,7501,17686,16370,38244,15933,64912,12744,54552,10129,28717,9856,20884,9633,20549,10388,22724,10887,22461,16533,22288,18443,25381,25419,27278,22144,30991,10175,28712,5593,22242,3671,23715,2861,20910,956,9415,69,1555,0,4,0,0,0,0
경기도,과천시,중앙동,2023,459,69,46634,23593,205635,207746,426600,428963,454547,1137645,302479,325711,244313,217466,251671,210245,269962,231074,291631,253994,296192,261171,348390,277893,475884,324867,595719,403071,850827,509838,325700,432802,270266,274928,258163,254015,176223,236225,76788,152425,23385,59090,9207,14273,1208,1075,4,1
경기도,광명시,가학동,2023,488,26,1659,2920,3685,10149,8685,20327,11119,33889,6935,18681,7626,13376,9945,14660,14054,15251,17622,15731,19363,15820,21968,13754,26497,12355,31268,10421,27474,9438,7983,7928,6538,5083,5118,5111,2144,3808,609,2143,349,1130,147,309,4,19,0,0
경기도,광명시,광명동,2023,50451,5153,436412,195027,755918,439343,1693435,750739,1892211,1167518,1146676,884450,889111,820657,881647,863363,965136,916232,977083,962775,945647,959206,1051397,1089331,1202802,1226451,1226456,1456362,1248401,1845254,965214,1453619,649409,889885,527861,782707,427695,686337,229297,404741,52397,140049,3540,11730,56,596,51,512
경기도,광명시,노온사동,2023,719,102,2140,2701,4425,22112,13500,49018,18885,58606,12927,25742,11238,15296,10816,11922,13294,11804,14593,10837,15603,9888,19635,10602,30449,12286,52108,14267,48881,13497,16617,9651,11089,6782,7604,6358,2607,4842,778,3020,194,1618,73,429,2,16,0,0
경기도,광명시,소하동,2023,27629,3992,142583,60925,312594,204867,629669,335438,730310,746233,501389,404005,425433,320972,401303,309048,443017,363013,439096,398445,411103,397920,486418,453721,608464,514040,603424,578529,565273,693913,360982,629140,274799,443981,246046,401805,191448,378101,89723,225413,28434,85861,1025,2815,0,0,0,0
경기도,광명시,옥길동,2023,0,0,2340,3135,3685,14253,8803,30175,9321,30724,8054,15825,7114,10959,7018,8780,9399,9167,10145,8863,9396,8450,10554,9244,19912,10934,37439,12691,22856,13091,9988,12147,6163,6818,3392,5754,2541,4792,1415,2937,125,747,0,1,0,0,0,0
경기도,광명시,일직동,2023,4967,188,27909,55192,133428,181903,375223,377497,393126,538702,249454,414605,196329,304609,258875,238644,275940,339147,265584,259067,273193,342847,415943,290300,410998,329263,565148,366799,603324,460040,462089,336742,356274,233860,418197,189819,251490,182016,111202,87051,28082,29908,117,1417,0,0,0,0
경기도,광명시,철산동,2023,46553,13127,244993,178096,682107,515028,1631483,908985,1822226,1449016,1148408,1014886,884420,810121,850170,771161,914562,823573,880383,895108,869056,898064,954553,1012515,1164072,1213702,1230548,1515813,1396746,1976506,1004874,1547112,790192,960114,745808,877660,674431,778561,353348,451133,90717,130530,3578,2388,861,232,1085,560
경기도,광명시,하안동,2023,50342,3741,154653,56733,393852,120433,926721,237606,965959,479428,624273,383782,491887,344579,472321,352981,516835,405612,509322,428707,478205,438624,489331,507089,515045,586126,522189,676183,519113,785443,355414,729780,289106,507068,279261,456343,230093,414252,89789,256998,23675,93333,729,2521,0,62,2445,167
경기도,광주시,경안동,2023,11328,676,40366,13163,135904,80916,299922,199116,247050,303421,188175,248549,194775,231892,220035,213994,244863,219420,242878,241302,251069,231886,305046,241421,348420,282956,355043,308196,334993,327518,253874,263462,216214,166275,198256,139525,156991,106881,56087,59757,15995,25252,2586,3938,473,500,0,0
경기도,광주시,고산동,2023,299,1,4814,2706,18575,12171,35554,18834,28392,20909,16264,10253,13906,9307,14502,8724,14010,10786,13469,12312,12995,12165,14844,14987,21110,18350,23347,22046,20093,25170,11034,22397,7724,15486,5701,12624,3705,11034,1317,6204,551,2907,0,1,0,0,0,0
경기도,광주시,곤지암읍,2023,6640,310,26419,4280,105946,69461,267646,225903,274754,299342,180055,146854,143209,108883,147377,117960,161908,135345,152558,130020,144007,134326,173338,159363,205128,182952,279053,248956,244960,230090,144120,210549,111860,144189,75186,113292,37780,86467,17855,56979,4861,20692,364,6852,110,2638,0,2
경기도,광주시,남종면,2023,0,0,0,0,141,31,2107,1319,1974,2780,3810,1990,2076,536,1641,3858,1286,1265,859,1811,1290,1053,2962,1643,1265,1107,492,1580,1514,1084,461,960,416,991,50,440,0,0,0,0,0,0,0,0,0,0,0,0
경기도,광주시,남한산성면,2023,865,46,3324,2639,12971,10995,25682,24517,33616,58476,29399,48099,29731,48114,33882,48090,46178,40070,54422,35824,57506,32578,72856,32355,70654,30573,55921,32232,42448,31845,31564,29695,22976,18726,11456,14055,6411,11379,2262,5485,805,1970,87,404,0,0,0,0
경기도,광주시,능평동,2023,0,0,51400,8265,121026,20272,246608,47654,179374,67665,135882,48819,110266,44279,93134,42964,90955,52417,85922,61055,78173,69688,79427,93158,83648,111635,84138,125549,75839,130026,48116,132931,35364,127837,32559,106307,26581,93956,11253,63520,3431,25162,18,176,0,0,0,0
경기도,광주시,도척면,2023,0,0,0,0,3887,1886,20996,10672,17704,15080,17672,7358,11030,10427,12128,7186,10186,8497,10668,9465,11299,10787,12552,9165,13045,15050,15040,19603,10550,14642,5582,11260,4609,12376,1050,6205,256,1817,0,0,0,0,0,0,0,0,0,0
경기도,광주시,매산동,2023,2432,5,10595,1672,28555,9002,62650,28409,68274,31371,33756,10573,28588,10290,25625,13067,23666,15657,23441,17989,18580,21155,21115,25564,22004,34374,30517,38877,31758,42101,15773,43184,10585,33003,11634,28529,6439,25803,2681,15137,1435,6566,89,1360,2,1,0,0
경기도,광주시,목동,2023,0,0,817,2,982,297,2816,7222,4647,10889,4329,2155,2688,834,2727,1566,705,794,2941,1683,2704,2311,2414,2056,2071,1784,4666,2176,7270,4104,1435,2227,488,1811,543,1889,329,1098,0,0,0,0,0,0,0,0,0,0
경기도,광주시,목현동,2023,7289,576,40283,6207,60906,16163,120663,26224,127665,27500,85934,32151,67713,23884,57686,32294,59070,40979,55890,40645,47433,47067,43859,59270,43390,80600,45636,84199,40154,101257,28338,102305,23293,72548,20144,68109,11216,55492,4888,25005,996,6942,0,0,0,0,0,0
경기도,광주시,문형동,2023,0,0,15849,6519,43212,20122,74184,56474,66902,68365,42484,32530,37053,20027,32748,21394,31936,23695,32419,27560,31678,30438,33947,41027,34192,44307,55977,53848,51443,53707,22781,46245,18196,40521,17327,30965,8660,29184,3935,15449,1584,7855,15,124,0,0,0,0
경기도,광주시,삼동,2023,757,11,18911,8031,34619,25853,59490,35356,76615,42439,40497,25752,38306,19246,28268,21557,32560,27261,28488,25569,27276,26546,30123,33952,37881,46805,43751,49267,48072,56680,35130,51754,23409,34575,21981,32867,15658,24929,10430,16800,2702,6182,218,1131,18,84,0,0
경기도,광주시,송정동,2023,4480,93,25336,3767,65805,26014,166247,93303,146065,153399,83497,57582,69405,45037,69204,44972,69527,51511,65263,53851,61564,56015,84245,67247,103168,84202,95556,96484,84050,116859,46144,114511,36660,70847,31467,63294,22774,55727,8126,32834,3558,14410,559,3045,21,104,0,0
경기도,광주시,신현동,2023,0,0,46600,6299,152306,35959,270141,75474,245417,111278,204873,81827,158353,71556,132917,69140,132583,86076,129121,96136,123749,114949,135562,138677,143219,172503,122686,188243,115656,213176,87799,235193,69862,197445,62871,165602,44583,141861,28615,103153,6001,23930,1,35,0,0,0,0
경기도,광주시,쌍령동,2023,2584,94,26230,4071,67619,13891,161644,29756,145610,36382,85801,28494,67447,27605,59411,33079,51951,40098,53403,45384,44142,47442,46415,66685,47709,91071,49165,95996,44751,100547,32334,103556,25744,70858,22075,63438,15969,57291,9749,34713,2686,12821,551,3708,136,683,0,0
