발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
225368,제주시,223250,0,303400,265438,166531,220869,21828,305951,256996,292270,171270,6169,제주특별자치도,195316,2023,245735,0,298940,127832,9111,210144,0,66186,이도이동,300594,130649,0,1081,,,229523,283009,511,280189,372369,112191,7601,172867,420138,108860,239306,178742,0,194110,254807,392288,199772,293485,0,47796
104669,제주시,84943,1,112933,121310,98779,102855,5438,114740,125956,81731,30294,803,제주특별자치도,69982,2023,71413,0,109107,45601,281,105253,0,20601,이도일동,92867,31884,0,515,,,118409,55879,1282,79025,147947,36681,4873,103671,132692,44014,109690,100033,0,103340,120438,137617,111102,141409,0,20281
11206,제주시,11684,0,8050,9390,5351,5253,9,8311,11121,13853,1458,5,제주특별자치도,6215,2023,6998,0,8011,4585,388,5525,0,2364,이호이동,17364,6134,0,94,,,8590,4913,14,8976,11560,4290,32,4455,13691,4096,7497,6003,0,6207,11054,13141,6346,11051,0,2838
6449,제주시,7097,0,7758,9129,6319,6492,10,6669,6364,6368,421,1,제주특별자치도,4709,2023,3072,0,7746,3857,137,5273,0,1704,이호일동,7747,3276,0,96,,,6861,2844,0,5410,6650,2837,10,5560,9259,6140,7746,6306,0,5951,5180,9672,6772,8406,0,1646
110787,제주시,126096,0,123138,105151,68626,78205,2830,125073,116757,186602,30758,200,제주특별자치도,79656,2023,60708,0,118778,52369,1983,87212,0,26190,일도이동,180739,75057,0,40,,,118167,53952,390,70084,121506,45660,1738,72393,118952,46840,97856,73225,0,79816,104846,125697,78215,111973,0,18987
39096,제주시,25537,0,31271,64129,34354,23279,449,32283,54814,17287,18169,0,제주특별자치도,22556,2023,45897,0,33165,13674,798,35076,0,3745,일도일동,20468,9827,0,132,,,47384,39841,0,53696,76314,7477,151,29236,68543,11746,32097,33265,0,36314,52732,70646,35815,68803,0,8116
115340,제주시,115122,0,98159,114335,74280,81728,494,83417,109127,138584,20141,0,제주특별자치도,62958,2023,54268,0,98935,46173,6616,73494,0,23119,조천읍,139177,53089,0,91,,,111582,42725,0,70214,163094,38305,2262,68795,110168,53225,88967,74773,0,77761,107784,149252,74765,145739,0,19115
7521,제주시,5279,0,0,6356,0,0,0,0,5787,2568,6,0,제주특별자치도,0,2023,1138,0,0,0,0,0,0,0,추자면,6722,66,0,0,,,5942,163,0,1131,4279,0,0,0,2402,0,0,0,0,0,6531,4911,0,7306,0,0
21899,제주시,21755,0,17601,21739,19553,20871,0,14289,20196,31770,307,0,제주특별자치도,10538,2023,5963,0,18854,7923,1554,14564,0,3630,한경면,27587,10300,0,8,,,21965,2044,0,9483,28247,5927,351,15016,16482,11803,18104,17324,0,16213,19711,18774,14227,23805,0,1972
70179,제주시,55291,0,48889,68186,48876,57374,0,44821,62453,62881,4604,0,제주특별자치도,31363,2023,31416,0,56786,26378,1271,48401,0,11421,한림읍,55673,26111,0,13,,,64948,18744,0,39959,88342,16870,3,39305,56591,35790,52187,46419,0,50297,50959,70365,41920,74963,0,6822
9306,제주시,10106,0,8531,10986,7701,8330,124,6929,9150,17405,999,0,제주특별자치도,5717,2023,3499,0,8636,4021,1351,5967,0,1960,해안동,16959,6767,0,229,,,9256,2124,0,4899,13196,4105,137,7800,12222,5152,7113,5057,0,6777,12806,15581,5692,13267,0,3496
8701,제주시,11958,0,11704,9790,9163,12686,122,10805,10454,18308,3258,2,제주특별자치도,7420,2023,5211,0,12002,4855,104,9517,0,3638,화북이동,16140,5929,0,62,,,10395,5597,65,7177,14177,4890,230,10232,14087,8917,10277,8725,0,8964,11211,15996,10590,12902,0,3299
84147,제주시,104595,0,80690,93818,43940,63193,1376,77669,92234,134760,20790,30,제주특별자치도,52160,2023,43879,0,72433,34949,6060,52444,0,22371,화북일동,121337,59024,0,563,,,88497,38298,106,61164,172390,34839,1782,45029,122124,49745,62270,45587,0,47662,83251,129419,47750,108827,0,16935
1090,제주시,1586,0,653,1222,681,829,0,681,969,2638,56,0,제주특별자치도,363,2023,405,0,761,374,0,576,0,27,회천동,2376,642,0,0,,,1386,157,0,705,961,375,0,871,1542,479,1031,515,0,587,1533,1173,670,1356,0,240
33516,서귀포시,37820,0,27470,31684,15744,19631,515,26100,31719,54247,5627,0,제주특별자치도,19292,2024,15492,0,25998,15355,2503,20386,,8412,강정동,57160,23650,,7,,,32200,11996,2,18482,41199,14022,1208,12582,31559,12590,22691,16282,0,16969,33636,37594,16723,37983,0,5108
72063,서귀포시,77439,0,46854,58879,44389,48110,154,42502,63603,102588,5693,0,제주특별자치도,31707,2024,19321,0,48142,23296,2273,36145,,12591,남원읍,85653,40940,,17,,,58438,14689,0,24858,69699,21423,1405,40706,45554,36075,45271,41522,0,40969,65532,65065,37428,65239,0,14848
54681,서귀포시,54228,0,44445,51625,36974,53177,18,40723,50706,67445,4269,0,제주특별자치도,32577,2024,19859,0,49895,22907,4425,38828,,12524,대정읍,70442,30718,,19,,,53004,18858,0,28692,80001,21060,1977,37316,48907,38537,41887,37121,0,39516,47879,53765,36105,61177,0,8293
5359,서귀포시,5804,0,4636,8327,4451,9304,40,3523,6708,7987,415,0,제주특별자치도,2442,2024,2011,0,4814,1929,14,4382,,920,대포동,7573,2649,,2,,,6151,1575,0,3279,19624,1959,319,5137,6861,6528,4784,4593,0,3832,7806,11866,4395,27704,0,862
3785,서귀포시,4554,0,2287,4887,1886,2384,36,2194,3579,4265,248,0,제주특별자치도,1821,2024,792,0,2484,1723,189,1744,,808,도순동,5001,1751,,23,,,3352,667,0,1098,2872,1456,177,1516,2183,776,2411,1934,0,2036,3866,3349,1534,3967,0,414
50025,서귀포시,53252,0,59264,53434,36842,33469,3003,53283,54674,90979,8899,0,제주특별자치도,36452,2024,29549,0,62383,26717,236,38286,,10876,동홍동,76185,23949,,35,,,48683,22540,3,30711,74938,21083,3617,30110,53356,26567,51629,34275,0,37271,50090,51527,35137,56331,0,5644
42463,서귀포시,43642,0,48710,43497,30012,34972,1375,48744,42488,53619,11782,12,제주특별자치도,30458,2024,27654,5,47077,21755,5732,38810,,9278,법환동,52245,25412,,76,,,43580,27519,20,34771,55275,17611,3461,27053,57247,21524,41561,31797,3,31944,43779,56878,38209,50527,0,6344
5750,서귀포시,8094,0,7972,9035,2966,1882,13,6629,5751,8897,192,0,제주특별자치도,5428,2024,4767,0,7075,3939,0,4287,,900,보목동,8982,3926,,0,,,5796,853,0,6005,9640,2052,7,2440,8234,2001,7275,4744,0,3352,5424,9369,3192,9392,0,164
5052,서귀포시,5407,0,4225,5775,3437,2663,23,3254,4974,7434,417,0,제주특별자치도,2300,2024,2005,0,3804,2266,22,3113,,1097,상예동,6627,4586,,83,,,5998,1073,0,2421,6961,2483,83,2625,4368,1438,3549,3683,0,3072,6833,5133,3114,5236,0,889
6695,서귀포시,7910,0,5012,9466,5238,13979,45,4741,8573,8125,965,0,제주특별자치도,2917,2024,2651,0,5882,2584,0,5194,,2022,상효동,10183,3653,,0,,,6467,1703,0,3186,17522,2169,462,5015,9373,8592,5135,4904,0,5435,10709,11578,4366,19990,0,1592
15040,서귀포시,12066,0,15765,20247,14381,16450,384,13217,16124,9985,8709,0,제주특별자치도,10039,2024,10979,0,15410,7416,124,15621,,3230,색달동,14101,5796,,222,,,18323,13698,1,15597,30935,6648,951,12410,28263,13844,15511,16272,0,16455,19861,42339,15965,25788,0,8579
157664,서귀포시,134435,0,138969,160294,112848,121492,7342,135024,163997,130965,31200,8,제주특별자치도,78019,2024,101120,0,151427,48498,14849,123190,,23614,서귀동,138842,62295,,765,,,163200,96906,244,109813,206704,42377,5977,112567,174265,81263,128469,107561,0,114928,139973,191847,120486,180465,0,22862
20934,서귀포시,24891,0,18550,22991,9353,16894,269,18504,21526,37342,2686,6,제주특별자치도,12675,2024,5859,0,18621,10154,2249,12832,,6799,서호동,36078,18226,,325,,,18772,5670,3,9779,23309,10330,1024,11243,23339,11146,15014,9618,0,11444,18069,22969,12149,23033,0,3376
33055,서귀포시,37691,0,24757,35173,19127,39808,546,23473,35916,51823,3502,0,제주특별자치도,17100,2024,17063,0,27462,10813,2059,19640,,6061,서홍동,47979,26076,,173,,,35473,14470,0,23132,57207,10362,3248,19776,39601,23203,25472,20395,0,21889,34782,42387,20167,47718,0,4325
67055,서귀포시,67073,0,54405,67467,65086,42018,87,47218,59920,71333,1990,0,제주특별자치도,34949,2024,30508,0,56701,25130,2120,50141,,11647,성산읍,68536,28162,,178,,,71797,14656,0,54271,104675,17005,2032,46270,85815,24517,54672,74725,2,65599,61404,104325,53865,85352,0,2043
6806,서귀포시,8870,0,5657,5884,3555,3637,29,5357,5648,8007,578,0,제주특별자치도,4208,2024,1584,0,5597,3383,141,4103,,1318,신효동,10652,3202,,48,,,5612,1051,0,3012,5473,2667,267,3093,6289,2432,4351,4072,0,4095,7088,6865,3512,5408,0,1219
54802,서귀포시,58536,0,60318,67636,49197,66543,171,46323,63860,72362,9065,1,제주특별자치도,33957,2024,26338,0,56635,24711,157,47633,,12329,안덕면,72027,26215,,20,,,57280,20631,4,38996,86621,22298,1039,47101,84389,37782,59478,54063,0,53292,60954,98706,49651,76112,0,11710
3510,서귀포시,5000,0,2828,4093,2087,1437,80,2315,3652,5210,177,0,제주특별자치도,1531,2024,668,0,2869,1299,0,1987,,644,월평동,4255,2706,,0,,,3346,415,0,1255,4045,987,137,2252,2520,1288,3152,2270,0,1935,4291,3969,1845,4753,0,284
56367,서귀포시,57228,0,54296,53109,36309,46617,2789,51032,55409,67123,12188,0,제주특별자치도,32745,2024,31715,0,52776,22217,1797,42756,,14033,중문동,64534,27671,,613,,,57273,27864,0,33607,74139,23767,2930,34908,59249,29804,48340,36896,0,39787,53904,70424,41598,67783,0,7547
26178,서귀포시,27474,0,19346,23086,14281,30209,831,16075,27032,39753,3597,0,제주특별자치도,11972,2024,12594,0,18973,8377,190,13479,,4082,토평동,40039,16092,,11,,,25738,12627,20,16224,47478,7350,1038,16610,39353,28257,16029,15887,0,14758,24460,33837,14258,28956,0,4987
48604,서귀포시,56490,0,41298,42745,37220,55715,42,35010,42777,64192,5278,0,제주특별자치도,25337,2024,24853,0,31372,22208,878,28336,,8936,표선면,62931,33532,,54,,,49283,19813,0,29886,57850,18618,121,32544,40405,37127,31774,35628,0,30921,41636,60547,30080,50052,0,9126
3549,서귀포시,4554,0,3537,2987,1873,1621,0,2289,1731,5904,584,0,제주특별자치도,1857,2024,890,0,2751,1490,0,1933,,663,하예동,4693,3026,,0,,,3176,802,0,1218,1952,1236,0,1807,1586,936,3100,2543,0,2560,4011,1971,1424,2082,0,130
4246,서귀포시,4567,0,3446,6732,4313,3570,32,2435,5375,4543,383,0,제주특별자치도,1426,2024,736,0,3628,1129,27,2865,,820,하원동,5629,1881,,2,,,4427,704,0,1296,5996,1172,157,3966,3031,1534,3879,3986,0,3385,7266,5197,3056,7398,0,392
9753,서귀포시,12094,0,7068,10648,6261,6147,30,6905,8896,10982,871,0,제주특별자치도,4221,2024,2644,0,8047,3594,56,7081,,1901,하효동,12569,4308,,19,,,8954,1698,0,4906,13929,3341,322,5785,8787,4911,7386,6781,0,7095,11009,10448,6224,12268,0,844
9613,서귀포시,8037,0,6634,13049,6879,20250,99,5827,10772,11361,2115,0,제주특별자치도,4199,2024,8268,0,7994,3223,116,6206,,1142,호근동,10477,2671,,331,,,10189,4995,0,9703,31249,3280,103,6874,27680,10997,7009,7671,0,6931,13560,14505,6267,15169,0,2605
2149,서귀포시,3318,0,2290,1808,1569,731,6,1306,1865,4833,162,0,제주특별자치도,1232,2024,361,0,1409,594,65,1222,,993,회수동,4527,1356,,0,,,2061,261,0,803,1561,868,36,1196,1121,318,1695,1490,0,2157,2517,1584,1374,1827,0,68
48278,제주시,49361,0,23355,48398,21118,31146,291,23211,43056,56458,4727,5,제주특별자치도,14975,2024,16971,0,27267,9239,4962,22717,,4184,건입동,67786,28433,,1131,,,49971,10983,27,23611,58694,7200,231,21873,47766,21799,23006,22026,0,24090,42982,48106,21646,48018,0,10127
66828,제주시,59586,0,50435,78909,51298,46763,19,40795,73340,58351,3624,0,제주특별자치도,27778,2024,29395,0,59203,21167,167,56517,,11248,구좌읍,60697,27749,,2,,,68485,17827,0,40176,110326,18440,385,41204,73227,27075,57902,56587,0,59287,69835,95114,55875,92941,0,7013
5901,제주시,6447,0,4978,5136,3889,2540,17,4483,6476,7979,727,3,제주특별자치도,4163,2024,2829,0,5298,2937,277,3495,,1296,내도동,7369,3082,,122,,,5388,2254,13,4201,6857,2679,32,3799,5938,2787,4535,3828,0,4448,5351,6979,3467,6242,0,1605
214863,제주시,214720,0,215787,251098,154648,205669,10703,217277,270177,267363,72716,1280,제주특별자치도,162490,2024,172049,0,202133,104086,7291,169745,,55327,노형동,286324,110193,,320,,,243552,170449,1713,223339,368489,94966,7478,177653,329196,117751,184050,160929,0,168821,240117,342004,158647,315335,0,34972
22960,제주시,22811,0,23807,26143,14774,31026,306,24078,21759,32918,6278,5,제주특별자치도,12858,2024,11209,0,25128,7995,221,16487,,5282,도남동,35632,13178,,497,,,23629,9762,1,15820,27504,8184,363,17505,33898,13082,19152,14554,0,15811,23072,33023,15641,24351,0,4984
760,제주시,840,0,509,1934,791,1159,0,956,709,590,125,0,제주특별자치도,372,2024,972,0,835,695,0,809,,180,도두이동,524,313,,0,,,2033,1132,0,829,1337,545,0,786,1730,626,514,1150,0,484,886,2109,715,1273,0,257
9550,제주시,8790,0,10827,14345,9297,14275,4,14574,10112,10569,1238,2,제주특별자치도,7791,2024,8469,0,10856,6886,132,9247,,2478,도두일동,11908,4763,,79,,,13470,6431,1,8757,15974,5363,11,10232,16009,10870,9124,10923,0,8836,10215,17415,9961,12162,0,3745
7274,제주시,7656,0,6553,4545,3039,3342,229,6055,6016,23417,1763,11,제주특별자치도,4617,2024,3952,0,8444,3376,285,3724,,1702,도련이동,13232,5130,,0,,,5931,2995,43,4951,8563,3026,239,2853,7688,2528,5140,3378,0,3982,6054,7903,3905,7287,0,729
15824,제주시,20271,0,21432,15320,7778,8112,148,20646,15917,49261,4419,1,제주특별자치도,16599,2024,7912,0,23111,11920,190,12807,,7653,도련일동,30022,16323,,0,,,15324,8494,34,11481,23658,10481,347,7069,17351,5579,15409,9445,0,10797,15811,19653,10786,16411,0,2083
4006,제주시,4308,0,3903,4547,1375,2085,11,2344,4543,9063,749,8,제주특별자치도,3316,2024,896,0,3687,1574,121,1953,,1545,도평동,7325,2107,,0,,,3825,886,13,2000,4258,1965,28,1473,3173,1360,2806,1148,0,1781,3970,4854,1290,5723,0,497
23738,제주시,25276,0,19789,28091,18022,23262,1069,18799,32902,33825,5264,0,제주특별자치도,12143,2024,12611,0,18523,6688,989,13571,,5278,봉개동,34047,12375,,1,,,28010,15558,310,19268,59416,7728,397,19232,43251,27830,15760,15553,0,16097,29584,40790,15917,31031,0,4835
41929,제주시,39245,0,33022,44074,27034,31657,1736,35489,44972,39507,11037,1001,제주특별자치도,26590,2024,31324,0,32933,17636,16,29569,,7782,삼도이동,47807,21159,,33,,,40366,25944,347,40619,61305,13973,1223,24532,57112,19740,33976,30383,0,33322,41788,52111,31691,57098,0,12369
64889,제주시,62964,1,55942,50921,40351,53006,2164,49603,57280,116414,11923,920,제주특별자치도,34117,2024,27692,0,50743,23418,2427,38391,,12277,삼도일동,76358,31522,,61,,,57849,22449,668,34751,76818,21841,2260,37316,52687,30204,42275,35047,2,35515,55682,70323,37238,55669,0,9036
563,제주시,689,0,72,4,17,42,0,68,16,336,7,0,제주특별자치도,56,2024,117,0,41,39,0,230,,15,삼양삼동,225,220,,0,,,178,19,0,57,79,15,0,65,171,17,8,73,0,89,705,63,77,204,0,13
45610,제주시,49650,0,40268,43425,21298,23534,1338,36049,46325,94197,14690,39,제주특별자치도,25052,2024,24964,0,36334,17339,3135,25734,,12041,삼양이동,70487,33887,,1018,,,46611,27890,66,34950,51732,16104,1381,20786,53771,22624,30734,20741,0,22322,45391,60513,24212,48187,0,7990
6032,제주시,10750,0,6483,6147,3592,4242,1,4095,8669,17942,223,0,제주특별자치도,4147,2024,2923,0,5264,2251,1743,4102,,1833,삼양일동,13909,5463,,28,,,7493,3080,0,4081,6097,2294,46,2408,5472,3539,5090,3263,0,3081,8693,9627,3713,9098,0,370
48691,제주시,42193,0,40172,72397,22426,34941,2021,41418,70036,59033,14639,35,제주특별자치도,23814,2024,47104,0,44477,13727,441,22929,,6612,아라이동,64816,19019,,39,,,56816,45774,45,62831,142244,14125,204,25390,133537,26082,31313,23154,0,24106,75033,145542,26336,116082,0,7665
136085,제주시,139624,0,150069,151967,104287,190531,4482,152991,148490,164812,48964,836,제주특별자치도,108286,2024,92474,0,149073,82718,1375,100866,,61845,아라일동,206020,56789,,68,,,135195,87904,4369,118813,268414,85912,6980,124203,209128,94000,125811,93874,0,106395,146999,237815,117343,195536,0,29374
135178,제주시,135453,0,120045,166439,102561,113831,283,92762,146405,184963,8923,0,제주특별자치도,75580,2024,64599,0,123313,51837,490,103398,,21924,애월읍,172092,70377,,969,,,147180,43382,0,90543,239922,46638,1242,94503,150939,71346,115703,110527,0,108475,140763,206006,103864,183778,0,26891
