발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
50676,유성구,58402,0,70386,64154,44404,80900,2630,81826,71477,63524,23405,0,대전광역시,60749,2024,34712,0,64111,45709,5997,51907,0,43868,원신흥동,80470,24702,0,1171,,,55072,31941,0,46538,98742,51207,12936,69927,84555,44889,56579,44624,0,52142,67369,106720,63422,79564,0,19369
1377,유성구,1687,0,4136,4106,4727,14033,188,3555,3159,913,1878,0,대전광역시,2311,2024,5527,0,2926,1981,96,2527,0,1641,원촌동,1455,1176,0,362,,,2230,6257,0,5609,7167,1952,219,6435,7899,7967,2572,5174,0,3183,6860,9824,2841,4702,0,6991
1774,유성구,2029,0,3654,4058,1858,6970,201,7407,2023,1639,1554,0,대전광역시,2949,2024,3698,0,2245,2211,272,1653,0,759,자운동,2722,706,0,78,,,1730,2844,0,2687,4145,1350,156,3334,8454,6160,1972,2236,0,2155,2495,9574,2478,3595,0,1634
35807,유성구,45793,0,41181,39428,34162,51410,2421,45101,42563,41849,16339,0,대전광역시,34503,2024,22235,0,42565,24302,1424,33788,0,19784,장대동,54041,13622,0,384,,,38090,25243,0,30685,46140,25050,3985,41601,53283,22627,40640,31760,0,33639,42407,50331,36772,45980,0,8868
6600,유성구,7940,0,11091,18872,17767,62174,524,12220,14999,7708,5986,0,대전광역시,7416,2024,12748,0,9551,6942,158,8734,0,6392,장동,10302,2946,0,337,,,9827,8314,0,17518,35900,6544,1715,37797,51185,33774,8808,9429,0,10620,18279,56971,10013,26396,0,11536
42178,유성구,49892,0,65374,52330,35208,73666,2183,79066,52351,71326,22684,0,대전광역시,57230,2024,30074,0,58144,44812,3970,41378,0,41120,전민동,69319,24895,0,239,,,39709,28219,0,38068,67415,45711,10375,51361,67916,43713,51287,34507,0,43063,49289,67826,44612,66832,0,17450
8804,유성구,9905,0,10240,9254,5487,10917,280,11036,12295,12367,2180,0,대전광역시,8050,2024,4577,0,10518,6153,80,6381,0,4974,죽동,11937,2396,0,42,,,8658,4086,0,6447,22889,6145,791,5579,13453,8581,7375,4775,0,6663,9914,15547,6306,11093,0,2411
157048,유성구,186541,94,260932,171021,129486,299346,36460,339400,180906,214794,96852,866,대전광역시,199151,2024,126394,48,249549,144313,25353,181874,0,132823,지족동,291637,71901,0,9836,,,161469,120930,9434,153460,234711,146617,64793,177261,318176,133478,202174,131262,3,152915,173505,257361,172693,205468,3,39838
436,유성구,244,0,1144,269,566,1147,0,1313,316,692,20,0,대전광역시,1052,2024,105,0,877,1170,24,529,0,665,추목동,294,325,0,0,,,260,41,0,238,444,803,277,641,865,1179,779,398,0,427,227,720,537,227,0,666
2390,유성구,2331,0,3242,5030,3499,33837,30,3528,3045,3573,1138,0,대전광역시,3892,2024,6812,0,3043,1625,391,2525,0,1101,탑립동,6824,1350,0,235,,,2476,2725,0,5696,4268,1492,508,8373,27275,23609,2872,2552,0,2758,4108,25029,2321,4907,0,5722
