시도,시군구,읍면동,년도,발생량_04시,도착량_04시,발생량_05시,도착량_05시,발생량_06시,도착량_06시,발생량_07시,도착량_07시,발생량_08시,도착량_08시,발생량_09시,도착량_09시,발생량_10시,도착량_10시,발생량_11시,도착량_11시,발생량_12시,도착량_12시,발생량_13시,도착량_13시,발생량_14시,도착량_14시,발생량_15시,도착량_15시,발생량_16시,도착량_16시,발생량_17시,도착량_17시,발생량_18시,도착량_18시,발생량_19시,도착량_19시,발생량_20시,도착량_20시,발생량_21시,도착량_21시,발생량_22시,도착량_22시,발생량_23시,도착량_23시,발생량_00시,도착량_00시,발생량_01시,도착량_01시,발생량_02시,도착량_02시,발생량_03시,도착량_03시
서울특별시,강남구,개포동,2023,20291,7149,110978,73818,369912,407576,1043362,583026,1210146,817976,808359,507748,623626,414731,563321,371432,612492,443048,606358,508779,592276,514068,718189,614877,961162,697992,903163,775365,805139,962605,472902,831290,326891,564460,304332,544248,248927,611296,100494,304997,16112,69680,3733,13159,2014,4247,1676,2861
서울특별시,강남구,논현동,2023,53697,41044,226008,236859,436667,868513,926616,2007188,1546386,5575825,1458855,4871219,1052611,2276274,1044512,1480070,1197662,1382993,1334042,1514709,1527587,1431830,1770955,1357826,2094287,1462404,3310538,1814059,5336611,2310321,3088185,1501900,1927740,906100,1897846,822517,1628011,718937,842751,439139,218202,179570,38706,28154,24082,17172,21824,15637
서울특별시,강남구,대치동,2023,35188,33254,143682,173158,483693,536466,1248034,1493844,1578414,2410538,1101732,1767111,833094,1146854,839732,1030566,1049747,1182401,1205642,1368220,1163263,1269472,1371858,1403391,1612845,1671368,2084060,1823610,2186370,1708622,1446587,1198005,1126119,760675,1384771,750791,1838052,780820,434187,372869,134141,138287,30265,27341,16340,14495,15647,14388
서울특별시,강남구,도곡동,2023,15390,13332,126311,127189,418727,510840,1042979,1307686,1455333,2544549,1029881,1674316,828725,1000306,827774,887351,930175,941947,1000782,1072481,1047752,935653,1222443,982199,1432244,1131679,1963139,1445715,2386492,1627923,1264936,1091774,1053577,701974,963200,656335,904710,616862,262164,313429,51733,84302,8849,12843,4667,4013,3818,2914
서울특별시,강남구,삼성동,2023,33613,44135,265512,426022,606246,1793810,1281548,4872519,2096744,12387124,1738208,9264834,1404615,4321986,1689899,3129297,2084440,2928415,2464165,3099491,2889663,2721365,3570101,2456454,4550317,2493205,7272300,2818044,10574783,3078660,5480404,1890547,3836474,1150389,3470512,1007535,2462439,909606,823139,495324,164472,198195,30824,34562,18977,19181,16240,19846
서울특별시,강남구,세곡동,2023,9155,4968,43284,18343,109335,48946,267803,87484,265444,148301,157982,81372,114047,62004,100433,63745,113787,79960,107912,91815,104156,98027,120343,135651,136353,163125,144505,163581,138960,202333,87920,178564,59946,124388,54053,117503,47758,118492,19741,67013,7710,21729,2069,4990,57,107,1,0
서울특별시,강남구,수서동,2023,18074,12440,134864,161894,371120,647579,1034803,1313864,1474277,1861085,994403,1188249,985033,844039,791103,720018,998994,852050,939376,791350,762263,778923,1127059,908072,1270001,1069390,1501165,1258885,1798238,1584154,1046546,1133651,928643,776609,722546,686536,734461,620467,387042,254624,61916,68737,11435,8578,2300,2665,1608,1712
서울특별시,강남구,신사동,2023,27610,32778,205986,236659,312564,686006,586425,1451300,991185,3639348,901869,4203612,853796,2296737,994430,1823938,1188521,1620331,1356988,1740724,1598834,1620965,1874542,1561793,2179398,1615547,2879007,1901668,3982428,2144869,2824923,1306443,2130975,726242,1944864,601745,1587703,518249,687177,313265,142729,121331,5705,6941,806,872,66,0
서울특별시,강남구,압구정동,2023,17149,18833,45341,68899,68934,74717,136066,131750,177708,208592,151164,180720,137606,139833,152680,142354,186546,151057,205141,167519,227914,170451,273528,189665,310215,208679,309235,240636,362797,293841,286215,210893,261426,145315,230338,124342,217821,127358,110869,67111,35660,24587,1337,1172,1,3,0,0
서울특별시,강남구,역삼동,2023,91033,72859,498063,638967,1190197,2637898,2531380,7538635,3868837,16645694,3324394,15076685,2983150,7496804,3544902,5033559,4233342,4806384,4812257,5338236,5297253,4724454,6394144,4470724,7810126,4768898,12253383,5936676,16131792,7588580,9736645,4730240,6896170,2712169,7212216,2367199,6317241,2110715,2912961,1208034,652335,426530,103173,84354,79620,51385,61271,49274
서울특별시,강남구,율현동,2023,959,849,4678,5439,20411,18699,50271,31427,63079,54795,41302,31675,29126,24041,24837,22621,25512,28418,25005,30814,24230,31813,27236,44855,32378,54596,33567,61450,32045,85380,19422,77371,12999,49950,10168,46820,8202,45932,4039,29587,1246,6412,539,1660,26,20,0,0
서울특별시,강남구,일원동,2023,13997,3905,106828,62735,362754,365749,966023,893261,1064693,898558,709034,585910,634790,484316,605253,414049,620357,485972,595379,541669,610306,552836,781301,592834,1010793,633122,1133978,723956,826117,934293,478887,764906,334721,535754,265782,527422,221182,580431,109463,265079,16464,77558,2880,5585,1484,1739,1238,806
서울특별시,강남구,자곡동,2023,13825,3284,46926,15455,160927,63449,384079,141209,426988,227708,257143,119482,188862,80683,164884,82606,180536,110806,170428,122115,162223,132903,194239,175586,245281,210902,210079,235909,209490,313018,120988,288283,86365,207059,74732,193043,64379,201245,31553,111384,11260,39632,3306,5527,434,1479,0,0
서울특별시,강남구,청담동,2023,24741,33397,121771,170415,222927,436911,450494,853975,791450,2332502,719282,2523405,519107,1346811,572123,994508,646876,912754,740812,964812,854035,876822,1033990,865616,1255543,937604,1733283,1133238,2401566,1359450,1577947,849331,1164027,499912,985483,433298,754901,394874,307481,222331,47140,62055,6894,8333,7568,7325,7035,7801
서울특별시,강동구,강일동,2023,43705,10405,133452,38638,312336,129987,790272,265780,713177,359497,451712,215526,346890,186498,297635,195252,292347,233169,282555,243246,249122,260166,277854,326468,330958,388992,298326,456334,287621,591484,167666,573893,122636,365860,104928,337443,82500,313626,34380,196283,13474,85229,6460,19519,2571,5648,3359,2704
서울특별시,강동구,고덕동,2023,27438,5712,96580,61678,248789,210151,637689,557239,583090,545214,405483,352521,355528,311817,345544,274850,370532,288064,349829,352973,353360,310719,419037,357988,518211,418343,487408,420084,404142,563428,265642,457478,201662,266000,194717,247434,185836,230636,56062,124332,14773,47320,8598,3954,5286,404,6058,532
서울특별시,강동구,길동,2023,33572,17545,144840,67890,255306,148030,591303,252465,662041,483760,429134,372932,359055,292764,342238,287593,370260,304960,375417,325971,338947,349230,362466,393775,402414,465009,438718,512297,452251,658374,271955,521414,211809,349116,201005,313056,172124,305261,85246,171006,25754,63053,6283,8156,7155,4323,3747,4501
서울특별시,강동구,둔촌동,2023,7853,5659,124204,68615,407127,477847,1053315,738649,1133464,1007775,719141,639540,552354,505709,522104,405783,525860,449778,489714,514734,548412,482772,632546,511522,765075,592300,846718,743205,860591,1077205,538516,793460,372945,486426,345317,480093,299248,438352,136871,243358,25255,70402,1011,5063,4,32,0,0
서울특별시,강동구,명일동,2023,15259,11515,196131,76480,463856,161131,1142881,420345,1153158,608183,706323,484527,601666,426712,559337,433176,602859,441641,575923,518193,549117,521363,589351,610961,671199,768959,624881,808032,636408,1193979,443563,932012,357523,572220,362312,494084,305616,505604,113191,278116,28670,107212,4349,10656,1589,4475,1264,4013
서울특별시,강동구,상일동,2023,23687,12133,173887,60857,541439,231455,1275512,552163,1077516,644433,678921,354602,521981,284247,466702,277296,484650,363023,460965,414905,457504,403870,544912,519300,663683,598518,711405,766138,765314,1092504,528680,969261,368728,601390,313053,569921,266462,525919,128592,319545,47170,142180,8489,30655,216,4411,49,2172
서울특별시,강동구,성내동,2023,37942,19277,339353,189068,668081,452082,1595472,978412,2009745,1649335,1220951,1007457,900625,804140,850108,756169,899258,789675,917351,913600,912325,905888,1026560,1024414,1189167,1179014,1469519,1383150,1719749,1898396,1015095,1390414,782157,958565,713091,890872,591378,803722,305047,496340,89833,196877,11665,22375,8095,11048,6691,9185
서울특별시,강동구,암사동,2023,22747,5369,239124,42061,498402,170801,1327683,393042,1604605,593228,883834,389936,554256,309684,478220,326948,497601,374378,476719,402737,415325,425325,418463,531950,457903,652586,464891,805285,450055,1163012,290263,957058,217304,591171,171919,516428,127111,537245,59710,281550,14961,84298,4087,15527,2526,2067,1851,1876
서울특별시,강동구,천호동,2023,30995,12802,98024,59457,185867,123568,424358,261366,470901,377455,328685,315485,257678,257676,260320,255532,290897,264575,307509,281691,305602,278783,346591,318915,398877,366269,444622,385516,501399,424099,429340,361922,325607,259363,301017,244144,269930,226533,168890,131186,60478,50719,10444,10311,4627,4312,4388,3923
서울특별시,강북구,미아동,2023,275409,97601,880649,401281,1603971,830509,3597287,1837985,4121378,2798881,2805051,2067284,2265540,1841421,2200966,1916122,2347003,2012928,2363940,2135316,2303874,2267922,2530660,2684347,2821067,3059353,2809673,3355988,2940881,4169652,2357061,3466065,1828843,2308766,1450151,2073697,1261207,1886624,680752,1157137,171547,388523,37192,80277,14492,26892,15710,21802
서울특별시,강북구,번동,2023,99402,36015,516335,163313,986897,390505,2235455,769469,2525758,1536689,1711009,1086620,1324396,911195,1280056,960072,1352840,1048613,1315072,1148018,1279417,1200622,1366443,1415388,1505462,1698277,1624849,1945932,1848176,2543051,1318134,2249318,988875,1505414,888977,1311999,749421,1223986,458776,810646,127375,254099,31122,48496,13555,19682,10553,16093
서울특별시,강북구,수유동,2023,355312,102901,539163,278051,809810,554657,1743302,1137318,2027242,1741052,1429776,1303055,1166551,1114806,1157289,1082701,1220997,1160203,1215754,1187738,1167677,1190768,1237294,1334971,1317935,1501622,1339702,1560227,1381308,1736546,1117669,1483265,817464,1042597,707599,905181,594553,802429,342936,491827,77546,185417,22442,39494,13280,7737,19476,4842
서울특별시,강북구,우이동,2023,42712,3702,103143,27012,180825,83231,444469,161587,525024,371857,348466,309426,285807,309606,291175,325545,335286,279369,352709,263980,371853,256878,396577,249621,417349,266946,384526,288690,308103,338485,201903,309063,148427,203082,119652,176478,78348,151023,29023,104041,5925,37255,1568,4102,1043,2157,921,2609
서울특별시,강서구,가양동,2023,14848,3650,323642,72870,646952,325220,1766299,814372,1889410,1926660,1061555,928641,800294,562563,776363,520263,828495,586357,784356,641597,733793,667492,806852,759188,945263,879183,1245369,1113473,1662978,1636915,680147,1433484,474169,897778,397419,822104,290231,761962,131529,486553,24556,151969,340,3215,0,10,0,0
서울특별시,강서구,개화동,2023,4756,4956,36955,33002,132883,138218,287532,259350,243008,262890,132933,133583,87867,86700,83262,86495,79441,83253,82414,83421,88911,87414,94630,95217,118938,109573,148470,132464,180091,184369,117761,140577,71050,88211,68271,80071,39379,50463,19948,28380,7399,10787,1616,2568,661,713,195,922
서울특별시,강서구,공항동,2023,28619,21632,131948,77764,276008,202391,601192,312699,730840,466115,461876,303174,374323,259852,349705,263545,357098,293672,358401,295393,362835,291417,378121,332690,406888,388732,468754,452347,510437,592263,346944,463438,281153,315311,262957,290962,218731,263736,106161,162920,24110,57787,5446,6590,2330,3007,1353,2908
서울특별시,강서구,과해동,2023,127,2500,8140,45184,32625,138911,116978,199312,159372,246219,110545,165287,116083,190488,144071,210245,154181,213348,181915,225216,212856,208661,239644,197391,236424,206085,293217,213810,340657,195761,225473,114367,186557,55241,172815,33815,155735,22230,58795,14050,3998,6496,69,147,0,32,0,0
서울특별시,강서구,내발산동,2023,15937,13043,61392,44868,151460,80040,361957,237048,396360,285925,280430,204775,229594,178350,227262,179110,249541,201521,247855,218568,244759,223196,316367,258913,317617,290989,303483,284622,310023,318256,240772,285404,184176,195350,169317,179307,174203,168409,65421,87822,14416,19864,8152,7454,7773,2251,5465,1310
서울특별시,강서구,등촌동,2023,48729,42982,130169,143393,273999,273363,661344,654796,874408,1072393,592227,702372,453446,499397,477577,498430,527822,533428,545303,569345,561316,567621,683278,633735,805178,726359,807884,802779,953301,994633,649487,851596,478806,597542,447568,547263,391126,522647,184812,307569,51823,104770,7581,26613,5515,22779,4012,14364
서울특별시,강서구,마곡동,2023,30849,24772,258236,184663,639931,843118,1750222,1671776,1940015,4263350,1113822,2264706,910480,1205886,982776,1077012,1113460,1112709,1179537,1212868,1248183,1131770,1505532,1180178,1916887,1356611,3019799,1707105,3486790,2392827,1657045,1781847,1314766,1055775,1264682,900049,1060082,857657,429478,515180,90210,207620,17392,19014,15204,9777,7909,7522
서울특별시,강서구,방화동,2023,71067,17934,274899,140181,548943,639687,1248457,1099635,1366887,1361324,917294,830817,815315,796697,851192,812649,874394,869182,923676,881184,950171,873518,1032271,914258,1037282,1058155,1206080,1246574,1378770,1420827,898468,1025176,714248,607755,681026,514223,600967,449928,216154,269746,29636,113233,6357,14322,3954,5267,2952,4041
서울특별시,강서구,염창동,2023,5100,5078,201466,34556,482893,120660,1320020,231105,1440727,532887,856367,309911,583145,247574,525198,264079,547168,318919,532973,368031,489696,406605,520145,517581,575974,661954,662440,851501,799613,1298316,556447,1144324,408516,758664,376226,696723,327520,702637,180293,427421,47310,129601,8680,25272,4286,9191,3607,7652
서울특별시,강서구,오곡동,2023,0,0,8,2,8,65,37,140,19,80,14,69,22,52,20,82,27,135,23,95,21,101,32,62,64,59,50,115,47,94,33,111,194,157,70,108,13,44,12,35,9,13,0,0,0,0,0,0
서울특별시,강서구,오쇠동,2023,0,0,36,171,115,548,59,1073,100,690,106,560,140,413,189,327,249,318,244,359,521,495,356,419,476,343,417,474,301,544,163,574,151,593,129,380,88,264,15,213,1,14,0,0,0,0,0,0
서울특별시,강서구,외발산동,2023,5063,1415,8862,20219,17568,59064,29831,117908,42777,133028,39331,63570,46657,46123,48066,42451,41890,52566,43197,49847,53700,49512,64374,47703,95456,48123,125625,42060,86844,44023,39623,37265,32471,29638,26818,31311,16998,23357,4503,12808,630,5957,12,246,0,1,20,1
서울특별시,강서구,화곡동,2023,269604,109818,1163970,440055,2269456,1100908,5795077,2276860,6898207,3432279,3960378,2373455,2753674,1844747,2574432,1838905,2740261,2054536,2634431,2205528,2399201,2321337,2517141,2827088,2827517,3423438,2993121,3981969,3318246,5828852,2412340,4671626,1788899,3112089,1615305,2930336,1403762,2641697,711418,1583205,182940,488513,22201,45133,12716,18927,14506,14433
서울특별시,관악구,남현동,2023,17527,20628,73702,133803,161276,374562,316698,817345,374324,993884,244413,797578,186585,561294,189334,486108,221299,489074,235389,442621,252330,408849,307365,411067,385962,464301,526096,547443,681903,565678,628885,410341,457965,303882,485888,264022,481479,243264,346312,147621,122146,55739,29396,15999,6606,9327,6279,7807
서울특별시,관악구,봉천동,2023,252672,123362,1213630,513478,2258507,1202050,5967729,2529669,8128621,4209830,5662293,3379852,3755194,2782016,3316241,2667788,3610607,2930100,3686830,3138380,3390454,3211327,3619332,3799606,4035011,4409615,4268992,5417989,4789723,7467587,3424604,6317596,2816525,4290760,2676181,4006816,2407098,3863300,1361183,2395516,252609,626641,37599,96607,27176,39902,25713,30812
서울특별시,관악구,신림동,2023,358230,174066,1858388,1050632,3108205,2108688,7441405,4499799,9950678,6505910,6555254,5035485,4409025,3869536,3961780,3525906,4290029,3799562,4277288,4010923,4076537,3927308,4483301,4566027,5123980,5288587,5528218,6268912,6164766,8472890,4752296,7419850,3666769,5130401,3375697,4811784,3054536,4489468,1781039,2910540,371561,878411,41529,81585,37654,54876,40298,50057
서울특별시,광진구,광장동,2023,5636,1840,107045,109532,320806,265386,752638,503638,918471,864404,567223,549001,423305,441939,405293,388668,441595,403358,466348,420490,456513,403327,510923,436504,601981,525117,649039,632797,765092,808106,459408,567735,365085,386007,389450,363930,314744,343020,138479,201455,37095,55860,6523,6255,2525,2690,885,833
서울특별시,광진구,구의동,2023,41067,21093,312529,171995,788465,733224,1936441,1296779,2792994,2099009,1903718,1500880,1479459,1260118,1357407,1183191,1398140,1247473,1417401,1309676,1378053,1351384,1534343,1544658,1722722,1752461,1896094,2048867,2222571,2712883,1613949,1946176,1234300,1349518,1106679,1174036,911396,1071876,442529,591396,86757,165102,10515,10933,1400,1558,1254,1158
서울특별시,광진구,군자동,2023,18604,10621,69696,69047,105325,88197,211289,138159,292638,239605,216582,199221,157883,160313,151426,149336,168037,158566,177130,175359,172199,179629,177326,199339,193598,219451,215832,239585,238002,289789,175635,250143,131732,187003,123313,177503,107384,168416,68235,106197,30810,48481,12276,9397,7797,5300,5128,2829
서울특별시,광진구,능동,2023,10982,10470,67555,36560,129335,123855,309804,240329,494784,840175,356927,547624,256890,515837,283945,415856,314188,374497,352214,432297,397395,379039,446922,341266,579702,355864,693024,413770,685203,532992,392591,412139,310205,281712,318038,258632,279740,259950,164823,174110,45714,50953,12466,17484,9117,13387,5621,7000
서울특별시,광진구,자양동,2023,75600,34945,370483,124126,726691,511036,1693142,738621,2582367,1366131,1686617,922848,1025341,746563,901241,751865,960587,858491,965513,970210,935861,1020509,1015633,1209309,1231358,1402368,1291238,1753355,1473081,2495716,1010839,1930823,885052,1287433,807657,1214815,697035,1107973,358930,613810,67196,178748,19616,30530,14067,21933,12469,18110
서울특별시,광진구,중곡동,2023,88614,39130,465255,144771,782943,373734,1795422,753465,2509481,1522083,1608435,967847,1061271,733367,949297,717644,1024479,788289,1024939,851816,962260,894690,994754,1074648,1172507,1271601,1336293,1561041,1544879,2224932,1016710,1746549,776038,1136621,716726,1047146,577633,959005,297962,578625,81491,230542,15562,47199,9259,17025,9192,14629
서울특별시,광진구,화양동,2023,27953,17160,294200,107529,424701,384801,959433,720176,1595724,1544254,1151888,1252405,799664,1049704,806318,1044114,933039,1161775,1037589,1281842,1106983,1242929,1257450,1314130,1451952,1498563,1722327,1961167,1889715,2716311,1440861,1908051,1444827,1195821,1497052,1078378,1486867,967287,920506,591696,224014,229718,43002,38619,30858,19616,22289,15300
서울특별시,구로구,가리봉동,2023,54581,63359,72163,87640,74471,79473,140725,177820,200441,346115,145314,229573,115124,150939,106242,123769,115886,123943,121461,128484,117890,120615,129942,124640,157119,145083,215791,178985,242756,181840,161924,137740,123355,102790,108537,93840,80426,84963,43675,51078,13033,19883,1833,4799,1205,4426,1696,5031
서울특별시,구로구,개봉동,2023,127840,48126,495466,237757,1036468,536784,2248919,918010,2189051,1150081,1464729,943709,1120220,805673,1038136,834016,1091436,956175,1064978,960008,993432,1007724,1078085,1215692,1226214,1470681,1310124,1746359,1425639,2256570,1091174,1849986,805129,1235273,707726,1116410,591995,961921,300950,572994,50602,121723,11802,17736,9229,12888,8888,9384
서울특별시,구로구,고척동,2023,67033,30717,132479,55556,329412,121932,750825,297480,773139,491728,527406,420923,429023,339639,399308,311462,446670,370413,420989,414049,414989,395039,469890,464321,542346,524181,526502,581168,484147,712094,334975,640530,280411,429960,268617,386187,243719,360010,103276,227717,34553,85211,7920,12920,2967,2904,3664,1995
서울특별시,구로구,구로동,2023,419396,191409,2182601,638829,2739889,1534986,6595594,4038461,8044080,9031407,5285482,5675483,3696484,3681749,3490145,3290491,3766506,3377650,3826158,3702888,3790167,3547945,4226284,4023947,4862444,4724652,6686661,6028654,8601734,7764959,4797693,5836552,3527351,3849313,3245331,3858533,2537718,3545245,1264944,2193503,263102,782794,14366,57610,3423,10725,11818,7784
서울특별시,구로구,궁동,2023,9662,3046,38879,15957,78349,56237,201577,269195,221037,209192,128477,90164,98135,80398,101101,78570,111943,88086,95974,90348,83876,97765,140642,125230,199214,151537,107479,148956,98415,184850,61983,173774,55567,118772,60111,105031,38077,93232,17209,60020,2429,16590,279,2509,86,1851,30,989
서울특별시,구로구,신도림동,2023,47685,96128,113068,267837,214817,388587,578450,881808,749257,1080257,461797,674530,330588,491384,321926,444841,393836,487284,423956,472703,433283,449338,498445,486934,585070,561250,692476,691383,880182,817587,690944,512363,547909,355355,553005,319064,499134,286464,360730,164463,221598,60534,29693,11499,6634,5761,5765,6056
서울특별시,구로구,오류동,2023,74226,31320,362215,116198,711557,334151,1779676,641520,1908102,941827,1152736,638575,810481,501330,723444,498148,777274,588525,728465,614945,675993,651437,711251,789396,803570,963980,796073,1158742,831880,1651387,598815,1426677,426289,907162,383371,795366,302777,702811,166986,452509,40922,129359,9675,19789,6682,7173,7436,4174
서울특별시,구로구,온수동,2023,15044,6236,179095,77616,394946,248410,1015699,651164,1088985,880499,596672,491009,408380,330288,386599,321189,430756,352641,412869,354740,397744,351767,447682,418434,590526,518276,619614,621438,741773,910293,523285,720966,344829,454225,313362,403748,244854,353849,145160,227971,32515,79571,6172,17212,2111,4661,3887,2322
서울특별시,구로구,천왕동,2023,8984,160,23509,5689,73539,24428,205545,80264,197139,88319,126008,48170,88173,36597,76991,40331,79640,51516,83181,58711,80905,61039,85623,77091,99333,98363,126226,105619,168831,128571,129374,122127,77014,83043,52953,76366,43357,73839,21124,42559,801,8797,1,3,0,0,0,0
서울특별시,구로구,항동,2023,8304,693,25236,4559,105951,16705,242700,30863,185280,78421,117565,48123,78508,37023,66546,37880,70617,50488,66461,57477,59017,57652,65696,73222,74197,91045,75007,102981,78160,144958,48214,156783,33492,97658,23820,84541,17229,79693,7930,46925,1729,11864,160,821,0,3,0,0
서울특별시,금천구,가산동,2023,82889,54192,440394,346940,775393,1222482,1868805,3881503,2292675,9290341,1452787,5137073,1002755,1785532,1022461,1232063,1201946,1229437,1296008,1287042,1419004,1177448,1735760,1223080,2435384,1373901,5218292,1725805,7189168,2117776,3302413,1623011,2040176,1022667,1654507,944671,1023540,807912,469846,502530,55914,103715,5192,5506,3653,1202,4349,2136
서울특별시,금천구,독산동,2023,261920,109421,553019,248306,751153,453131,1729736,958305,1942271,1700598,1329809,955175,962078,762350,886807,734634,955356,786877,941809,830740,899282,870311,968967,1038361,1080563,1206828,1314231,1406788,1524806,1721674,1097918,1533405,738881,1043940,609672,970971,481413,895877,239305,527883,63672,166943,11534,19190,8666,7458,9906,8028
서울특별시,금천구,시흥동,2023,200572,46411,571188,192971,993660,482576,2273055,1111016,2287289,1567140,1485269,966033,1169512,842672,1119483,871923,1199256,995819,1171648,1055267,1116082,1050638,1234797,1297293,1390968,1503847,1427248,1756046,1666001,2223695,1129012,1890984,830157,1254333,724251,1139521,599545,1004183,299493,633358,46924,157063,4411,16048,5163,5939,6777,5362
서울특별시,노원구,공릉동,2023,63361,31820,438552,195942,878581,454344,2244477,988739,2434488,1712690,1470259,1234773,1121507,960315,1094618,988750,1175107,979064,1209721,1080430,1142767,1044243,1260924,1148295,1432707,1393139,1515113,1644643,1507990,2176111,1016766,1872315,774928,1174605,726769,1083753,632450,1064132,347647,680554,94628,260790,25985,48140,12972,14246,12245,9630
서울특별시,노원구,상계동,2023,162322,54077,1041821,332412,2276741,1031756,5278172,2252730,5207981,3414091,3348629,2885024,2705270,2389056,2645694,2370609,2907927,2608487,2860234,2761930,2824917,2754481,3084822,3106172,3364237,3597974,3395019,4173543,3552201,5430729,2733731,4771474,2238970,2928161,1986759,2562386,1844323,2369082,936358,1526687,248103,530394,39181,75239,20436,21667,14205,14155
서울특별시,노원구,월계동,2023,140016,17603,436122,200854,829720,391510,1952220,955858,2002981,1434845,1306613,981844,1062350,835878,1054373,883513,1106228,918705,1097201,1024527,1062131,987854,1181633,1137723,1364387,1380315,1315619,1518462,1278214,1940449,947278,1602792,701669,1064399,652933,967176,548088,859570,284228,570788,52385,196259,5778,15723,2626,3374,5333,1989
서울특별시,노원구,중계동,2023,52329,18950,262202,122843,638589,305378,1529080,883499,1483744,1029277,949032,711934,734068,572657,710861,588621,818885,684569,790587,741635,718507,710596,807613,814307,1013498,976551,965241,1108270,941734,1343653,702252,1243570,554405,809525,586429,733401,631895,748522,212276,429811,48988,156230,5586,13451,2902,4144,3424,3254
서울특별시,노원구,하계동,2023,47213,19823,188949,88379,472801,244814,1184254,661869,1268801,845566,819681,605320,655939,472922,631564,470985,678933,567894,647171,609181,637852,579317,729154,641307,843388,738119,804186,834836,756938,1079075,546843,968460,436779,628011,385705,572462,332011,582256,158382,358279,52344,136488,9127,22921,5401,8232,6765,4779
서울특별시,도봉구,도봉동,2023,88637,25405,315315,137459,653507,384875,1561620,823369,1533462,1090905,1002134,914236,773523,844322,732115,764321,788076,800768,845662,749745,883982,721726,952566,782105,1040125,888764,1042045,990881,1099372,1224478,817677,1142026,536116,733577,436405,634164,365587,579216,202462,360989,63290,154156,15081,40181,9684,12250,17656,7510
서울특별시,도봉구,방학동,2023,80298,25429,346765,83093,561902,177408,1254591,331213,1197735,701516,853267,470962,703338,444962,656691,447899,714959,531394,670804,551830,639785,600557,655548,719566,707343,854756,710199,925900,728903,1072372,495487,1034213,363898,690032,307958,602716,237520,570111,114576,366719,39793,147545,13327,35343,7820,13340,9455,9610
서울특별시,도봉구,쌍문동,2023,151433,31737,231443,177881,479665,422318,995913,947007,1072495,1171820,764147,762399,619143,635163,586354,612596,599043,630589,594266,648692,572130,653516,623392,712350,705415,824975,676789,858348,640392,968570,472460,874942,347824,628630,288308,544281,250130,503412,110329,324021,27845,101044,10042,19041,8056,3919,11662,1724
서울특별시,도봉구,창동,2023,69724,24028,651998,175589,1484771,556744,3452165,1088470,3582882,1768682,2336257,1311781,1819119,1199167,1720671,1202009,1804860,1387436,1731105,1531803,1641131,1592899,1776804,1894743,2038667,2222589,2102709,2591682,2297114,3433034,1751937,3060690,1255760,1982587,1114033,1758403,969606,1659823,550100,1038749,154828,365971,13615,51473,3958,16506,2674,14652
서울특별시,동대문구,답십리동,2023,56625,18120,260943,110622,483557,255068,1235379,525821,1584073,999579,894483,584448,624974,433151,548520,420892,592593,472189,591815,526140,545610,517365,567193,600272,640098,711842,750392,857216,875909,1201845,533551,864408,373063,579826,317603,522012,264254,486867,133851,282886,26930,80572,2407,3976,1103,1223,2384,2074
서울특별시,동대문구,신설동,2023,18428,20689,191745,111806,204693,223739,449273,557173,731597,1225218,488980,794236,434429,571968,486189,511891,543355,515526,592960,540598,599935,490489,666299,504781,795282,535393,999929,592450,1229074,717724,583724,511045,412334,364329,377466,346947,292084,320519,154584,222862,53743,78944,19005,22839,11860,12331,8383,10391
서울특별시,동대문구,용두동,2023,31009,38423,144531,153016,218150,223771,473912,393242,689721,747246,472510,501251,445292,442655,471610,460118,512374,487000,541262,527809,567470,533116,629724,572925,684105,579662,772573,601161,821600,678564,492309,489635,348833,357511,310990,344447,249043,319862,143085,198466,58831,85430,11256,25856,6687,12848,5626,12202
서울특별시,동대문구,이문동,2023,57708,23475,219091,158019,386523,288878,908265,286985,1059367,680662,645670,401580,510759,458677,509066,460257,547391,474588,559777,461861,547769,504927,585699,562172,748141,660568,717458,748126,609271,971138,418484,785970,328445,537203,303413,514160,255035,512571,122041,338305,23470,110359,6444,18487,3938,8096,3215,5521
서울특별시,동대문구,장안동,2023,46563,20523,280849,155117,620584,491008,1560062,960240,1953702,1851499,1154933,990702,811370,708514,756403,664608,821797,726666,825397,763983,805055,752907,863443,870748,1052878,1061590,1281315,1284597,1726354,1778135,1048773,1407808,679547,906755,598155,828569,529227,771164,254432,467748,63631,146586,4224,8627,2005,2520,2954,3018
서울특별시,동대문구,전농동,2023,86743,56073,444310,270780,688511,651638,1662092,1071082,2199955,1662137,1467929,1489656,1414946,1440846,1337900,1519886,1582853,1555427,1727189,1645883,1649498,1659431,1927428,1741934,2167802,1784448,2052155,1823600,2126739,2299096,1422664,1642142,1236217,1049464,1007298,1019072,753877,842525,398331,500447,122594,175880,20516,25041,6555,13522,6874,11522
서울특별시,동대문구,제기동,2023,58883,55215,182310,154420,285514,305782,608416,610437,890865,1103463,684047,870971,697036,872542,818898,918248,926902,964113,979146,1014998,1038636,944200,1140026,875049,1169102,816405,1107728,732702,1011620,732564,606878,527065,416585,388267,346988,363742,275573,340298,151312,220122,49423,74467,6612,9664,3875,6374,2912,3682
