발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
306551,수영구,372511,50,231572,259234,102149,147323,26093,252428,286778,354464,67691,3466,부산광역시,144500,2024,122493,1292,208499,103705,83011,151529,1,69327,망미동,510048,160239,0,12457,0,0,293528,96387,8695,173177,307144,87754,33787,101002,315077,78156,174314,119303,70,139791,289695,317875,141782,270629,61,39927
208314,수영구,248262,192,206733,210178,82973,79858,33939,237243,215956,245724,106440,2767,부산광역시,158069,2024,134531,1197,183777,113997,45382,135042,18,82152,민락동,340704,86257,57,4836,0,0,211744,125352,8760,149890,232595,96870,39287,77397,230839,44979,162095,112756,172,129431,213218,239690,129216,221610,5,24054
65540,수영구,68726,0,61196,79851,39831,50384,19396,62768,79874,74127,47175,4506,부산광역시,43287,2024,71419,167,58226,40130,22079,46703,0,29193,수영동,81984,36085,0,11544,0,1,70893,67578,1641,78219,100046,36587,9440,44281,109536,38034,53450,42334,0,45231,81531,108754,46009,93902,2,19565
991910,연제구,1139366,0,1287398,1055214,787726,1632401,172275,1512851,1014753,1226165,462167,14984,부산광역시,768552,2024,646651,7263,1085636,559031,207926,819984,0,372791,거제동,1816369,482838,0,97517,0,2,987973,612601,31139,838986,1378472,518465,192439,937379,1804786,722239,956917,730067,2,841066,1076128,1577573,852105,1169825,1437,291628
1859355,연제구,2152823,111,2034963,2000509,1187448,2278356,360455,2370638,2032523,2140659,794528,35732,부산광역시,1283437,2024,1226208,11563,1755300,920578,523823,1379489,3,625124,연산동,3095103,967471,0,181629,1,3,1958724,1118933,51410,1492180,2344310,807799,357064,1434115,2857406,933583,1506838,1292247,440,1344951,2076845,2533991,1421357,2158492,499,445496
6841,영도구,7646,0,4957,7874,3128,4272,1992,4781,9542,9258,2911,465,부산광역시,2633,2024,4963,0,4544,2027,882,3642,0,1452,남항동1가,9432,2202,0,66,0,0,8546,4195,189,6536,10045,1769,908,2722,12301,3020,4575,3913,0,3525,8571,14187,3514,8698,0,2394
17051,영도구,13355,0,3911,24902,4272,4093,943,3655,24742,10148,2364,43,부산광역시,1729,2024,9112,0,3968,1245,3772,4267,0,692,남항동2가,15213,6764,0,419,0,0,24179,5793,80,13890,30284,1095,280,3870,31236,2254,4128,5150,0,4358,23558,36256,4268,27705,0,2819
2766,영도구,2282,0,156,2094,330,80,0,141,2650,1637,0,0,부산광역시,51,2024,812,0,180,23,0,137,0,0,남항동3가,2756,471,0,0,0,0,3806,502,0,873,2713,22,0,104,1649,49,190,191,0,206,2357,2085,191,2640,0,11
50299,영도구,48082,0,56047,55767,29802,53887,11986,48662,57700,48084,24848,2956,부산광역시,22956,2024,39530,816,41462,17321,17501,33268,0,11086,대교동1가,61490,26647,0,11767,0,0,57005,36524,851,49811,73193,15404,5536,34372,89306,41944,38511,32648,0,34860,56686,116079,35950,66460,240,26367
99757,영도구,76593,0,60529,125361,56119,32093,18453,47013,134182,54945,41668,3542,부산광역시,25594,2024,74277,1048,65665,18198,23500,66623,0,8076,대교동2가,78590,33889,0,7954,0,0,119934,60119,499,86284,130870,14199,4158,43420,124877,17359,72383,64093,0,60729,124070,144704,61849,138076,383,11059
