발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
108504,세종시,124375,103,155735,144757,117326,150622,30165,157117,131850,168005,53034,3482,세종특별자치시,115388,2023,105060,0,152504,84119,18003,112082,,69934,조치원읍,161137,72761,,1726,,,141534,94378,8521,126964,207852,85543,31318,135949,193716,71033,134022,118366,10,107348,138216,195443,118648,173009,0,45701
27517,세종시,34026,0,40621,28306,15527,25894,6053,45438,31389,44403,15928,1498,세종특별자치시,35601,2023,20613,0,38296,25118,719,25402,,23253,종촌동,66572,15829,,61,,,25270,19394,2513,26399,39705,24133,12169,19134,39452,13112,30819,17151,0,21096,29101,38312,24568,32499,0,4378
17545,세종시,27221,301,25379,18337,7600,42969,2997,46416,16835,44161,6375,959,세종특별자치시,32058,2023,9396,0,22756,27293,3855,13473,,28472,집현동,65555,15790,,599,,,16024,7526,4184,17478,25732,26537,14002,14157,44398,15573,17537,8845,54,10984,17260,33018,11131,23461,0,4633
1273,세종시,2231,1,4180,1462,1768,9087,404,5752,1457,3487,807,179,세종특별자치시,3069,2023,1123,0,3310,2424,215,2072,,1522,한별동,7919,1061,,1061,,,1301,1052,460,2100,2125,1860,1020,2437,3839,5465,2655,1675,0,1990,1580,2879,2059,2020,0,2548
34206,세종시,42751,0,52887,33016,20898,35856,6476,61470,34503,51486,16090,324,세종특별자치시,46327,2023,20799,0,48285,33168,629,28631,,33711,한솔동,66108,17017,,159,,,31234,17349,1070,27954,53433,33757,17637,24705,46640,20165,35358,23013,0,27552,36759,46142,32792,42034,0,8200
18534,세종시,23401,41,24212,19001,8124,24536,3963,40246,18845,38228,8977,1636,세종특별자치시,29726,2023,13116,0,21386,24266,4474,14578,,24004,해밀동,66952,18549,,4202,,,18088,10515,6196,19818,37349,23647,15122,9811,30557,16845,16201,10563,55,12195,19610,37647,12956,24726,0,17835
264,세종시,114,0,1564,1333,1522,1216,155,1628,849,211,711,0,세종특별자치시,1591,2024,2103,0,1821,827,0,1288,0,104,가람동,249,66,0,0,,,662,1982,0,1880,1771,365,60,1156,2119,1305,1449,1360,0,1529,957,1978,1541,1347,0,243
58324,세종시,70150,12,84769,61572,33847,81195,9559,91275,61319,86418,29356,1905,세종특별자치시,77530,2024,38335,0,82807,52273,1714,52658,0,48528,고운동,121277,39089,0,778,,,53778,34984,4407,46209,111837,52430,20528,44242,76578,39091,63340,34542,3,43838,64226,86297,48135,82262,0,13122
21677,세종시,29365,44,22618,19985,17920,21822,2371,25053,19422,39667,4709,320,세종특별자치시,17787,2024,12159,0,27722,16495,2736,18411,0,12073,금남면,41375,14224,0,786,,,19609,8956,1370,11934,22414,14775,5763,22280,20054,18436,24914,20900,14,16129,19303,23652,17748,19642,0,7347
95358,세종시,114881,1401,209660,119633,95273,236615,95981,302639,116737,172807,182444,33958,세종특별자치시,194296,2024,152867,372,184748,135318,23826,128500,0,109434,나성동,264587,84031,0,3636,,,100306,175251,31285,148732,166406,121883,73796,133352,241094,93478,144815,97449,964,101557,113904,190771,114852,147647,32,36993
1757,세종시,1662,7,2923,2097,1793,2562,771,3326,1647,1977,1009,1067,세종특별자치시,1606,2024,1364,0,2275,1478,40,2237,0,1184,누리동,2033,859,0,132,,,1689,1094,996,1561,2485,1250,862,2044,3308,2123,2847,1816,27,1807,2060,2852,2278,2473,0,1200
792,세종시,1038,2,1880,1116,808,2158,410,1956,862,2952,687,36,세종특별자치시,1110,2024,699,0,1639,943,17,1202,0,850,다솜동,2429,384,0,30,,,749,650,75,988,1738,870,504,961,1940,3376,1754,668,0,821,1091,2314,877,1656,0,646
26003,세종시,35605,0,44059,26871,13761,24951,4220,55569,28818,46879,14056,416,세종특별자치시,38861,2024,17202,2,37154,27839,594,25948,0,25608,다정동,70460,21151,0,48,,,25743,16619,438,23176,37089,27395,10435,16768,33490,12030,29956,16440,0,20971,28921,35791,24775,34774,0,3428
54327,세종시,72723,620,105413,67364,61127,118895,24642,124660,63506,98889,48900,8405,세종특별자치시,80952,2024,61938,321,93884,61042,8749,73997,1,56916,대평동,117850,39993,2,5900,,,57555,58769,11763,79659,99710,66300,30408,77322,109732,81915,85522,58812,428,64597,67764,109714,68925,84980,0,35330
89846,세종시,108545,168,151305,97395,67689,143815,56270,238925,93540,144797,102132,16647,세종특별자치시,143815,2024,92705,0,134234,108709,13099,95115,0,98532,도담동,199865,62566,0,2092,,,86954,110977,18064,105682,136929,107016,51111,83217,147565,93238,114464,75445,190,79222,95610,149038,87237,123065,0,39842
32431,세종시,42543,209,51885,38760,24924,98151,9380,73785,37979,64030,20124,2308,세종특별자치시,50580,2024,32007,0,45673,42252,6187,32224,0,40588,반곡동,90147,21024,0,439,,,34590,25396,6852,44447,65463,40798,21821,55577,97260,39824,39231,22413,102,28552,39935,71916,31803,56853,0,8916
